,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,price_above_median
12928,3.8668,45,5.460949464012251,1.0735068912710566,1601.0,2.451761102603369,34.18,1
12929,4.1161,49,5.406417112299465,1.0338680926916222,1284.0,2.288770053475936,34.17,1
12930,3.2015,42,4.949781659388647,1.0436681222707425,1083.0,2.3646288209606987,34.16,1
12931,4.2212,45,5.148148148148148,1.0407407407407407,538.0,1.9925925925925927,34.16,1
12932,5.636,49,5.117647058823529,0.8941176470588236,584.0,2.2901960784313724,34.16,1
12933,2.473,44,5.298630136986302,1.0273972602739727,750.0,2.054794520547945,34.17,1
12934,3.7941,37,4.771543086172345,1.1523046092184368,1235.0,2.4749498997996,34.16,1
12935,3.2125,46,5.008746355685132,1.0029154518950438,756.0,2.204081632653061,34.17,1
12936,4.875,52,5.103603603603603,0.954954954954955,545.0,2.454954954954955,34.17,1
12937,3.6111,44,4.864022662889519,1.1076487252124645,848.0,2.4022662889518416,34.16,1
12938,3.692,46,5.67479674796748,1.195121951219512,608.0,2.4715447154471546,34.16,1
12939,3.4286,44,4.136085626911315,0.992354740061162,1676.0,2.562691131498471,34.16,1
12940,4.2679,44,4.3887043189368775,1.0066445182724253,471.0,1.564784053156146,34.15,1
12941,3.5637,40,4.414388489208633,1.087769784172662,1190.0,1.712230215827338,34.15,1
12942,4.0893,16,4.6104651162790695,1.0959302325581397,625.0,1.816860465116279,34.15,1
12943,3.6486,25,3.699513381995134,1.0723844282238444,2616.0,1.5912408759124088,34.16,1
12944,4.0648,45,5.362363919129082,1.073094867807154,1562.0,2.4292379471228616,34.17,1
12945,3.2112,38,4.290676416819013,1.2157221206581352,1317.0,2.407678244972577,34.16,1
12946,6.2547,49,5.163461538461538,0.8173076923076923,403.0,1.9375,34.16,1
12947,2.9306,40,4.635235732009925,0.8833746898263027,799.0,1.982630272952853,34.17,1
12948,3.4016,23,3.5763157894736843,1.1263157894736842,770.0,2.026315789473684,34.16,1
12949,4.3173,46,5.491803278688525,1.0608899297423888,1031.0,2.414519906323185,34.16,1
12950,3.1551,16,3.7899159663865545,1.1148459383753502,1211.0,3.392156862745098,34.17,1
12951,3.9464,37,4.928735632183908,1.025287356321839,860.0,1.9770114942528736,34.16,1
12952,3.1823,12,3.7505882352941176,1.0952941176470588,2118.0,2.491764705882353,34.17,1
12953,2.4074,24,3.333333333333333,1.050400916380298,2522.0,2.888888888888889,34.17,1
12954,4.6864,35,6.450495049504951,1.1064356435643563,1555.0,3.849009900990099,34.29,1
12955,7.9068,17,7.66219723183391,1.0250865051903115,7665.0,3.315311418685121,34.15,1
12956,6.1731,26,8.146496815286625,1.038216560509554,412.0,2.624203821656051,34.12,1
12957,5.8819,18,6.355338223308883,0.9462102689486552,3710.0,3.0236348818255907,34.13,1
12958,7.4837,8,7.773191094619666,1.054730983302412,7249.0,3.3622448979591835,34.13,1
12959,5.5423,14,6.7779690189328745,1.0783132530120485,3699.0,3.183304647160069,34.15,1
12960,4.7969,25,6.283042394014963,1.0236907730673317,2654.0,3.309226932668329,34.11,1
12961,4.8125,16,5.439461883408072,0.9551569506726456,1319.0,2.957399103139013,34.12,1
12962,4.4722,18,5.511560693641618,1.0419075144508672,1881.0,2.718208092485549,34.11,1
12963,6.5253,26,7.297966401414677,1.0194518125552607,3460.0,3.0592396109637487,34.14,1
12964,8.0683,20,8.124161073825503,1.0268456375838926,1023.0,3.4328859060402683,34.15,1
12965,6.1321,27,6.708185053380783,1.019572953736655,1606.0,2.857651245551601,34.13,1
12966,4.6937,26,5.484011627906977,1.0087209302325582,2103.0,3.056686046511628,34.13,1
12967,8.2827,24,8.460972017673049,1.0824742268041236,2061.0,3.035346097201767,34.15,1
12968,3.3942,21,4.792540792540793,1.0745920745920745,1332.0,3.104895104895105,34.15,1
12969,3.8365,29,5.503685503685504,1.1228501228501229,1187.0,2.9164619164619165,34.14,1
12970,3.3654,15,5.356401384083045,1.1153402537485582,2855.0,3.292964244521338,34.14,1
12971,7.5112,23,7.280757097791798,1.0157728706624605,1001.0,3.1577287066246056,34.14,1
12972,3.875,32,5.361702127659575,1.1094224924012157,924.0,2.8085106382978724,34.14,1
12973,4.0023,33,5.156944444444444,0.9972222222222222,2106.0,2.925,34.13,1
12974,6.1049,35,6.757575757575758,1.0,1251.0,2.9160839160839163,34.14,1
12975,4.9091,35,7.158371040723982,1.1221719457013577,654.0,2.959276018099548,34.14,1
12976,6.2089,33,6.52924791086351,1.011142061281337,1098.0,3.0584958217270195,34.14,1
12977,5.4224,37,6.620947630922693,1.0349127182044888,1056.0,2.633416458852868,34.15,1
12978,3.1905,36,4.884858044164038,1.0520504731861198,1484.0,2.3406940063091484,34.14,1
12979,2.9375,30,4.463327370304114,1.0483005366726297,1139.0,2.037567084078712,34.14,1
12980,4.3145,31,6.465346534653466,1.0495049504950495,1021.0,3.3696369636963697,34.13,1
12981,3.0448,30,4.577568134171908,1.0828092243186582,2524.0,2.6457023060796647,34.12,1
12982,4.636,33,5.660332541567696,1.0166270783847982,1269.0,3.014251781472684,34.13,1
12983,2.588,40,5.09375,1.09375,607.0,2.37109375,34.13,1
12984,3.4219,32,5.228228228228228,1.12012012012012,872.0,2.6186186186186187,34.13,1
12985,3.12,29,4.1925,1.0325,873.0,2.1825,34.13,1
12986,5.27,26,5.721100917431193,0.9688073394495412,1546.0,2.836697247706422,34.12,1
12987,4.8304,25,6.46455223880597,1.0559701492537314,1722.0,3.212686567164179,34.12,1
12988,4.9844,29,6.002247191011236,0.9820224719101124,1484.0,3.3348314606741574,34.11,1
12989,4.8894,17,5.634460547504026,1.0,1911.0,3.077294685990338,34.11,1
12990,4.392,34,6.102409638554217,1.039156626506024,1142.0,3.4397590361445785,34.12,1
12991,4.5708,25,5.6883835279655806,1.0196681007990165,4944.0,3.038721573448064,34.11,1
12992,7.7876,13,7.696287025448477,1.0321234876929497,7775.0,3.243637880684189,34.08,1
12993,4.8229,23,6.351618705035971,1.0575539568345325,3100.0,2.787769784172662,34.12,1
12994,4.075,18,5.733749349973999,1.028601144045762,5407.0,2.811752470098804,34.1,1
12995,2.621,28,4.790152403282533,1.0211019929660023,1973.0,2.313012895662368,34.1,1
12996,3.5192,26,4.908554572271386,1.0147492625368733,1024.0,3.0206489675516224,34.1,1
12997,4.2415,16,6.069986541049798,1.015477792732167,3575.0,2.40578734858681,34.12,1
12998,4.4609,15,6.129496402877698,1.1079136690647482,2007.0,2.887769784172662,34.12,1
12999,3.9825,22,5.2611940298507465,1.0170575692963753,2874.0,3.0639658848614078,34.11,1
13000,3.75,28,5.136246786632391,1.06426735218509,1124.0,2.8894601542416454,34.11,1
13001,3.0735,23,5.334589299171062,1.0406932931424264,3205.0,2.4152223059532782,34.11,1
13002,5.3637,28,6.693486590038314,1.0842911877394636,1391.0,2.664750957854406,34.11,1
13003,4.3148,25,5.310107948969578,0.9793915603532876,2243.0,2.201177625122669,34.12,1
13004,5.6785,20,6.051640667025282,1.0182894029047875,4952.0,2.6637977407208178,34.12,1
13005,6.2089,26,7.298305084745762,1.0101694915254238,2487.0,2.810169491525424,34.12,1
13006,1.875,52,4.5,1.2063492063492065,2688.0,21.33333333333333,34.1,1
13007,3.1477,52,5.58869395711501,0.9668615984405458,978.0,1.906432748538012,34.1,1
13008,2.4952,32,4.001234567901235,1.1049382716049383,1592.0,1.965432098765432,34.1,1
13009,5.5,46,5.443956043956044,1.0065934065934066,1034.0,2.2725274725274724,34.1,1
13010,5.8891,37,6.522641509433963,1.0264150943396226,1344.0,2.535849056603773,34.1,1
13011,6.0434,27,7.160628019323672,1.1256038647342994,2817.0,3.402173913043478,34.08,1
13012,5.6513,26,7.1936339522546415,1.06631299734748,1389.0,3.684350132625995,34.0,1
13013,6.3875,10,6.68417104276069,1.0547636909227307,8686.0,3.2580645161290325,33.99,1
13014,6.2384,25,6.656200941915228,1.0094191522762952,1885.0,2.959183673469388,34.03,1
13015,6.0191,8,6.347326732673268,1.0475247524752476,15507.0,3.0706930693069308,34.03,1
13016,5.0111,16,6.157757496740548,1.075619295958279,4911.0,3.201434159061278,34.01,1
13017,5.0869,23,6.419540229885057,1.132183908045977,1535.0,2.9406130268199235,34.02,1
13018,4.9589,12,5.918275418275418,1.0566280566280566,4332.0,2.787644787644788,34.01,1
13019,6.4266,5,6.730284479654303,1.030608570399712,9427.0,3.394670507742168,34.02,1
13020,6.8758,26,6.991228070175438,1.0263157894736843,383.0,3.3596491228070176,34.0,1
13021,6.2734,14,6.549701046337818,1.0280269058295963,8380.0,3.131539611360239,33.99,1
13022,6.1076,26,6.134907251264756,0.93929173693086,1993.0,3.360876897133221,33.98,1
13023,7.0329,11,7.450865051903114,1.065051903114187,9671.0,3.3463667820069203,33.97,1
13024,6.6288,7,6.802554027504912,1.0262770137524555,15037.0,3.692779960707269,34.04,1
13025,5.9716,19,6.680805938494167,0.9936373276776246,3671.0,3.8928950159066806,34.02,1
13026,5.1762,16,6.371389270976616,1.046767537826685,3038.0,4.178817056396149,34.01,1
13027,6.4333,16,6.198952879581152,1.0034904013961603,2120.0,3.699825479930192,34.02,1
13028,6.9754,4,6.969209237228832,1.0804758572428272,4904.0,3.4317704688593422,34.04,1
13029,7.5286,24,6.627118644067797,1.0529661016949152,1406.0,2.9788135593220337,34.06,1
13030,8.105,23,6.51685393258427,0.9325842696629212,467.0,2.6235955056179776,34.08,1
13031,11.1077,32,8.010526315789473,1.063157894736842,295.0,3.1052631578947367,34.07,1
13032,7.5196,31,7.358600583090379,1.0174927113702623,1003.0,2.924198250728863,34.08,1
13033,5.6015,33,5.913612565445026,0.93717277486911,2037.0,2.6662303664921465,34.08,1
13034,3.8167,21,6.149739583333333,1.1484375,2210.0,2.8776041666666665,34.07,1
13035,4.51,22,5.858597285067873,1.0678733031674208,2315.0,2.6187782805429864,34.1,1
13036,5.5496,29,6.330049261083744,0.9605911330049262,2205.0,3.6206896551724137,34.09,1
13037,6.4667,16,6.998463901689708,0.9815668202764976,2066.0,3.17357910906298,34.09,1
13038,6.1498,26,6.276243093922652,0.998158379373849,1664.0,3.0644567219152856,34.09,1
13039,3.775,25,5.2075471698113205,1.125,1084.0,2.556603773584906,34.1,1
13040,3.6484,31,4.681388012618297,1.0315457413249212,927.0,2.9242902208201893,34.09,1
13041,4.2685,32,5.55794701986755,1.0281456953642385,1696.0,2.80794701986755,34.1,1
13042,5.5629,36,5.454819277108434,0.963855421686747,1005.0,3.02710843373494,34.09,1
13043,5.2405,36,6.335,0.955,640.0,3.2,34.09,1
13044,3.2469,33,4.560301507537688,1.0050251256281406,2257.0,2.835427135678392,34.08,1
13045,3.5109,29,4.6923076923076925,1.085164835164835,2223.0,3.0535714285714284,34.09,1
13046,3.5977,23,5.439914163090129,1.0515021459227467,1327.0,2.847639484978541,34.1,1
13047,5.0832,29,6.045918367346939,1.0051020408163265,588.0,3.0,34.1,1
13048,3.8465,17,5.134993446920053,1.0642201834862386,4419.0,2.895806028833552,34.1,1
13049,3.1133,27,4.201923076923077,0.96875,985.0,2.3677884615384617,34.11,1
13050,4.2454,33,6.073746312684365,1.064896755162242,1073.0,3.1651917404129795,34.12,1
13051,4.6556,23,5.5169606512890095,1.1112618724559022,2105.0,2.8561736770691994,34.11,1
13052,4.5234,34,5.807017543859649,0.925438596491228,799.0,3.504385964912281,34.11,1
13053,4.1411,30,4.978998384491114,0.9725363489499192,2008.0,3.243941841680129,34.11,1
13054,4.4653,32,5.440643863179075,1.03420523138833,1669.0,3.358148893360161,34.08,1
13055,4.064,34,4.852216748768473,1.1724137931034482,1269.0,3.125615763546798,34.08,1
13056,4.87,35,5.72488038277512,0.9976076555023924,1336.0,3.196172248803828,34.08,1
13057,3.2969,37,5.030973451327434,0.8982300884955752,672.0,2.9734513274336285,34.08,1
13058,3.8705,36,5.562770562770563,0.987012987012987,679.0,2.9393939393939394,34.08,1
13059,4.1312,35,5.091787439613527,0.9855072463768116,1257.0,3.036231884057971,34.08,1
13060,3.3977,34,5.1611721611721615,1.1172161172161172,819.0,3.0,34.07,1
13061,4.5078,36,5.6887966804979255,1.020746887966805,806.0,3.3443983402489628,34.08,1
13062,3.9583,35,5.3828125,1.0,379.0,2.9609375,34.08,1
13063,4.3947,36,5.8713235294117645,1.0477941176470589,901.0,3.3125,34.08,1
13064,4.125,36,5.5875,0.990625,1139.0,3.559375,34.08,1
13065,3.6625,33,5.224719101123595,1.0157303370786517,1170.0,2.629213483146068,34.08,1
13066,3.5795,35,5.50763358778626,1.015267175572519,861.0,3.286259541984733,34.08,1
13067,4.2986,36,6.036734693877551,1.0244897959183674,741.0,3.024489795918367,34.08,1
13068,3.5536,35,6.098360655737705,1.0590163934426229,1011.0,3.314754098360656,34.08,1
13069,5.7039,35,5.8730650154798765,0.9628482972136224,965.0,2.9876160990712077,34.08,1
13070,3.2813,28,5.144846796657381,1.0055710306406684,1999.0,2.784122562674095,34.1,1
13071,3.0441,20,4.4932502596054,1.0768431983385254,2296.0,2.3842159916926278,34.09,1
13072,2.9437,27,4.920471281296024,1.0721649484536082,1762.0,2.5949926362297497,34.1,1
13073,4.125,34,5.87218045112782,1.0225563909774436,825.0,3.101503759398496,34.09,1
13074,5.212,32,5.589189189189189,0.9621621621621622,976.0,2.637837837837838,34.08,1
13075,2.4167,37,5.121359223300971,1.3592233009708738,538.0,2.6116504854368934,34.09,1
13076,2.3971,35,3.77742946708464,1.0344827586206895,583.0,1.827586206896552,34.09,1
13077,4.3409,39,5.152238805970149,0.9940298507462688,892.0,2.662686567164179,34.09,1
13078,2.7763,30,4.231884057971015,1.0614216701173222,3147.0,2.17184265010352,34.08,1
13079,3.5,35,4.806179775280899,0.9410112359550562,825.0,2.317415730337079,34.08,1
13080,3.1949,25,4.433962264150943,1.0251572327044025,1107.0,2.320754716981132,34.08,1
13081,3.8837,32,5.559718969555036,1.053864168618267,1580.0,3.700234192037471,34.07,1
13082,3.2943,32,4.907788719785139,1.1199641897940913,3426.0,3.0671441360787823,34.08,1
13083,10.1248,25,7.545454545454546,0.9710743801652892,1525.0,3.150826446280992,34.06,1
13084,5.9254,23,6.38872970391595,1.0735434574976122,3081.0,2.9426934097421205,34.06,1
13085,7.5,35,6.282296650717703,0.9282296650717704,599.0,2.8660287081339715,34.06,1
13086,5.4469,33,6.1854545454545455,1.0545454545454545,831.0,3.021818181818182,34.06,1
13087,5.6406,33,6.927083333333333,1.0885416666666667,578.0,3.0104166666666665,34.06,1
13088,3.9808,35,5.3099630996309966,0.96309963099631,804.0,2.9667896678966788,34.07,1
13089,4.5179,35,6.780487804878049,1.113821138211382,392.0,3.186991869918699,34.07,1
13090,5.3664,34,6.370689655172414,1.0107758620689655,1488.0,3.206896551724138,34.06,1
13091,5.8519,36,6.771812080536913,1.1006711409395973,466.0,3.12751677852349,34.07,1
13092,5.0897,36,5.225563909774436,1.0150375939849623,887.0,3.3345864661654137,34.07,1
13093,4.5594,33,5.351548269581056,1.0218579234972678,1519.0,2.766848816029144,34.07,1
13094,3.5547,34,5.051971326164875,1.0913978494623655,1718.0,3.078853046594982,34.06,1
13095,4.7708,36,5.106280193236715,1.0,658.0,3.178743961352657,34.07,1
13096,3.2122,29,4.133819951338199,0.9708029197080292,1052.0,2.559610705596107,34.07,1
13097,5.112,29,6.3352826510721245,1.0155945419103314,1382.0,2.6939571150097468,34.06,1
13098,5.0758,35,6.378,1.054,1727.0,3.454,34.05,1
13099,5.184,35,6.041753653444676,0.974947807933194,1420.0,2.964509394572025,34.06,1
13100,5.4635,37,5.8108108108108105,1.0115830115830116,798.0,3.081081081081081,34.06,1
13101,3.9375,35,5.46524064171123,0.9786096256684492,628.0,3.358288770053476,34.06,1
13102,4.1731,36,5.491803278688525,0.9057377049180328,848.0,3.4754098360655736,34.05,1
13103,4.2926,32,5.407079646017699,1.1026548672566372,1902.0,3.366371681415929,34.05,1
13104,9.7066,38,8.75,1.1,129.0,6.45,34.07,1
13105,3.4596,28,5.165378670788254,1.063369397217929,2210.0,3.4157650695517776,34.06,1
13106,5.8722,34,5.734939759036145,0.9116465863453816,890.0,3.57429718875502,34.05,1
13107,4.0333,32,5.495176848874598,1.0643086816720255,2003.0,3.220257234726688,34.06,1
13108,3.6648,34,4.297539149888143,0.9440715883668904,1230.0,2.751677852348993,34.06,1
13109,5.3559,36,5.666666666666667,0.9812206572769951,683.0,3.2065727699530515,34.07,1
13110,3.2083,37,5.055147058823529,0.9558823529411764,951.0,3.4963235294117645,34.07,1
13111,4.6312,32,5.479318734793187,1.0097323600973236,1370.0,3.333333333333333,34.06,1
13112,4.6118,35,5.812371134020618,1.090721649484536,1508.0,3.109278350515464,34.07,1
13113,4.4102,34,6.098630136986301,1.0438356164383562,1464.0,4.010958904109589,34.06,1
13114,3.7258,32,5.244736842105263,1.0210526315789474,1385.0,3.6447368421052633,34.05,1
13115,4.9342,23,5.735798016230839,1.053201082055906,4580.0,4.129846708746618,34.04,1
13116,4.5554,15,5.761172513214801,1.0499759730898606,6652.0,3.196540124939933,34.04,1
13117,7.6286,33,8.386666666666667,1.0133333333333334,253.0,3.373333333333333,34.05,1
13118,3.6308,21,5.022079116835327,0.999080036798528,3394.0,3.1223551057957684,34.0,1
13119,3.2799,17,4.860048820179007,1.1261187957689178,4349.0,3.5386493083807973,34.02,1
13120,5.0704,15,5.629955947136564,0.9955947136563876,8997.0,3.6031237484981977,34.02,1
13121,3.75,29,5.318840579710145,1.1231884057971016,1390.0,5.036231884057971,34.04,1
13122,2.625,21,4.801204819277109,0.9759036144578314,484.0,2.915662650602409,34.03,1
13123,3.9375,32,5.3,1.02,170.0,3.4,34.0,1
13124,4.0324,22,5.5363790186125215,1.0456852791878173,1784.0,3.018612521150592,33.99,1
13125,4.9271,21,5.111711711711712,0.927927927927928,2031.0,3.6594594594594594,33.99,1
13126,5.065,27,5.766871165644171,1.023517382413088,3538.0,3.61758691206544,34.04,1
13127,5.257,25,6.163247100802854,1.0294380017841214,3912.0,3.489741302408564,34.03,1
13128,3.1979,32,4.516871165644171,0.9984662576687116,2044.0,3.1349693251533743,34.02,1
13129,4.4653,33,5.872909698996655,1.05685618729097,1971.0,3.2959866220735785,34.02,1
13130,5.7057,27,6.937007874015748,1.0971128608923884,1344.0,3.52755905511811,34.01,1
13131,6.6988,26,7.2,0.9566265060240964,1371.0,3.3036144578313253,34.0,1
13132,5.2405,21,6.1836945304437565,1.0175438596491229,2647.0,2.731682146542828,34.02,1
13133,4.7332,22,5.669527896995708,1.053648068669528,2613.0,2.803648068669528,33.99,1
13134,6.019,22,6.41696113074205,0.950530035335689,1968.0,3.477031802120141,34.0,1
13135,7.0778,26,7.3150984682713345,0.9956236323851204,1429.0,3.1269146608315097,33.99,1
13136,6.2217,27,6.831831831831832,1.039039039039039,1039.0,3.12012012012012,33.98,1
13137,6.9695,18,7.587172538392051,1.033423667570009,3727.0,3.3667570009033425,33.98,1
13138,4.4038,33,5.975929978118162,1.0415754923413567,3527.0,3.858862144420131,34.0,1
13139,4.5163,34,5.319923371647509,1.0344827586206895,1954.0,3.743295019157088,34.0,1
13140,6.1552,10,6.047899778924097,1.0755342667649226,8907.0,3.2818717759764184,33.98,1
13141,5.6716,15,6.286050156739812,1.0195924764890285,7732.0,3.029780564263323,33.98,1
13142,4.9932,18,6.211812627291242,1.0366598778004072,3112.0,3.169042769857434,33.99,1
13143,5.0142,15,5.981954887218045,1.0406015037593983,2418.0,3.6360902255639096,33.99,1
13144,6.7978,24,6.589189189189189,0.9567567567567568,610.0,3.2972972972972974,33.99,1
13145,6.8492,25,8.143939393939394,1.0454545454545454,451.0,3.4166666666666665,33.99,1
13146,5.2852,25,6.74,1.05,660.0,3.3,33.99,1
13147,6.2517,25,7.195372750642673,0.9974293059125964,1348.0,3.4652956298200515,33.99,1
13148,5.7268,23,6.009009009009009,1.027027027027027,1560.0,2.810810810810811,33.99,1
13149,5.7407,25,7.405882352941177,1.0823529411764703,599.0,3.523529411764706,33.98,1
13150,5.5469,16,6.226396602417511,1.0058804312316236,10988.0,3.589676576282261,33.96,1
13151,2.5125,5,4.817472698907956,1.109204368174727,1415.0,2.207488299531981,33.98,1
13152,3.253,20,4.582213987957387,1.0574339972209357,7228.0,3.347846225104215,33.98,1
13153,5.4155,23,6.541814946619217,1.1165480427046264,4014.0,3.5711743772241995,33.97,1
13154,4.4821,33,6.22463768115942,1.0434782608695652,421.0,3.050724637681159,34.15,1
13155,6.2654,17,6.570637119113574,1.005540166204986,3538.0,3.2668513388734994,34.16,1
13156,5.411,33,5.890909090909091,1.029090909090909,868.0,3.1563636363636363,34.14,1
13157,4.5594,13,5.084321475625823,0.9354413702239788,2283.0,3.007905138339921,34.14,1
13158,6.4576,33,5.661327231121281,1.080091533180778,1268.0,2.9016018306636155,34.15,1
13159,4.9968,35,6.1562115621156215,1.0430504305043051,2112.0,2.5977859778597785,34.17,1
13160,6.101,42,6.496815286624204,0.9936305732484076,398.0,2.535031847133758,34.16,1
13161,5.532,47,6.345454545454546,0.9818181818181818,753.0,2.7381818181818183,34.16,1
13162,6.5254,38,6.821510297482837,0.988558352402746,1063.0,2.432494279176201,34.18,1
13163,4.2407,40,5.6943620178041545,1.032640949554896,1851.0,2.746290801186944,34.16,1
13164,4.8059,52,6.572815533980583,1.1019417475728157,531.0,2.5776699029126213,34.16,1
13165,4.275,48,5.302469135802469,1.0385802469135803,1540.0,2.376543209876543,34.15,1
13166,3.9125,52,5.088838268792711,1.0751708428246014,986.0,2.2460136674259683,34.15,1
13167,3.875,44,5.599537037037037,1.0115740740740742,1045.0,2.4189814814814814,34.15,1
13168,9.4667,32,7.325757575757576,1.0378787878787878,1558.0,2.950757575757576,34.17,1
13169,6.6888,36,6.482213438735178,0.9446640316205532,693.0,2.739130434782609,34.16,1
13170,4.1797,43,6.344569288389513,1.0599250936329587,674.0,2.524344569288389,34.15,1
13171,3.6,44,6.094086021505376,1.1451612903225807,980.0,2.634408602150537,34.15,1
13172,7.2419,38,7.173684210526316,1.0473684210526315,1059.0,2.786842105263158,34.17,1
13173,5.0482,45,5.80091533180778,1.0411899313501145,1036.0,2.3707093821510297,34.17,1
13174,4.0385,52,5.053619302949062,1.0750670241286864,764.0,2.0482573726541555,34.17,1
13175,5.2865,37,6.169291338582677,1.047244094488189,1220.0,2.4015748031496065,34.18,1
13176,5.9582,38,6.453441295546559,1.008097165991903,633.0,2.562753036437247,34.16,1
13177,4.5625,36,5.390344827586207,1.0096551724137932,1688.0,2.3282758620689656,34.16,1
13178,3.5694,41,5.03793626707132,1.0819423368740515,1236.0,1.8755690440060695,34.16,1
13179,3.6705,46,5.49438202247191,1.1161048689138575,816.0,3.056179775280899,34.16,1
13180,4.8214,34,5.575242718446602,1.016990291262136,909.0,2.2063106796116503,34.16,1
13181,4.125,35,5.754414125200642,1.0770465489566614,1401.0,2.248796147672552,34.16,1
13182,7.1615,36,6.226666666666667,0.9688888888888888,667.0,2.9644444444444447,34.16,1
13183,9.8098,39,8.079881656804734,1.0828402366863903,1034.0,3.059171597633136,34.16,1
13184,8.2004,32,8.2491961414791,1.0691318327974275,1877.0,3.017684887459807,34.15,1
13185,15.0001,37,8.761061946902656,1.0,697.0,3.084070796460177,34.15,1
13186,8.9728,39,7.013201320132013,0.9735973597359736,862.0,2.844884488448845,34.14,1
13187,3.6341,40,5.097041420118344,1.0863905325443788,1769.0,2.093491124260355,34.13,1
13188,7.0315,42,6.836111111111111,1.0527777777777778,1179.0,3.275,34.14,1
13189,8.4889,40,6.878552971576228,0.979328165374677,1151.0,2.9741602067183464,34.14,1
13190,4.7308,44,5.950617283950617,1.02880658436214,721.0,2.967078189300412,34.14,1
13191,4.645,22,5.712585034013605,1.0935374149659864,1227.0,2.086734693877551,34.13,1
13192,3.3621,34,5.16271186440678,1.0542372881355933,676.0,2.2915254237288134,34.15,1
13193,15.0001,35,8.586206896551724,1.0689655172413792,268.0,9.241379310344827,34.13,1
13194,3.735,23,4.88622754491018,1.091317365269461,1475.0,2.2080838323353293,34.13,1
13195,3.292,28,4.444891980959356,1.0519956060051263,5359.0,1.9622848773343096,34.13,1
13196,2.6316,34,5.4120603015075375,1.2914572864321607,478.0,2.402010050251256,34.14,1
13197,3.9464,32,4.95952023988006,1.0764617691154423,1803.0,2.7031484257871066,34.13,1
13198,3.0727,31,4.197685631629701,1.077145612343298,2338.0,2.2545805207328837,34.14,1
13199,4.7159,36,6.561576354679803,1.0689655172413792,648.0,3.1921182266009853,34.13,1
13200,5.2329,33,6.668213457076567,1.062645011600928,1239.0,2.874709976798144,34.13,1
13201,7.7307,34,6.619528619528619,1.0740740740740742,980.0,3.2996632996633,34.13,1
13202,4.9583,33,6.551532033426184,1.0389972144846795,995.0,2.7715877437325904,34.13,1
13203,6.1536,37,6.838905775075988,1.094224924012158,989.0,3.0060790273556237,34.12,1
13204,3.8029,35,5.641379310344828,1.0528735632183908,1110.0,2.5517241379310347,34.11,1
13205,5.4555,36,6.395652173913043,1.0695652173913044,751.0,3.265217391304348,34.12,1
13206,6.5784,38,6.327402135231317,1.0249110320284698,870.0,3.096085409252669,34.12,1
13207,6.5722,34,6.1943231441048034,1.004366812227074,1344.0,2.934497816593886,34.11,1
13208,3.52,23,4.698216735253772,1.0342935528120714,2202.0,3.0205761316872426,34.14,1
13209,3.5878,31,4.497375328083989,1.0354330708661417,4131.0,2.7106299212598426,34.14,1
13210,3.1304,44,4.181208053691275,1.0251677852348993,1951.0,3.273489932885906,34.15,1
13211,3.2377,32,4.521590130226183,1.0822481151473613,3689.0,2.528444139821796,34.15,1
13212,3.6336,27,5.319630872483222,1.0813758389261745,2899.0,2.432046979865772,34.14,1
13213,4.0729,38,5.271875,1.0484375,1906.0,2.978125,34.13,1
13214,4.5491,43,5.984848484848484,1.0454545454545454,657.0,3.3181818181818183,34.12,1
13215,3.94,32,5.697058823529412,0.976470588235294,922.0,2.711764705882353,34.12,1
13216,2.5114,32,4.208510638297873,1.1404255319148937,826.0,1.7574468085106385,34.11,1
13217,3.5625,43,5.64741641337386,1.0486322188449848,1054.0,3.2036474164133737,34.11,1
13218,4.2132,36,5.3478260869565215,0.9937888198757764,794.0,2.4658385093167703,34.11,1
13219,4.733,36,5.239130434782608,0.9809782608695652,1008.0,2.739130434782609,34.1,1
13220,1.9688,36,5.445783132530121,0.963855421686747,248.0,2.9879518072289155,34.1,1
13221,4.625,39,5.762452107279693,1.0727969348659003,718.0,2.7509578544061304,34.11,1
13222,4.4236,38,5.78140703517588,1.0452261306532664,1079.0,2.7110552763819094,34.1,1
13223,2.7857,30,5.135185185185185,1.174074074074074,1376.0,2.5481481481481483,34.1,1
13224,3.94,31,5.090384615384616,1.0365384615384616,1473.0,2.832692307692308,34.1,1
13225,2.9422,32,4.931608133086876,1.1256931608133087,1512.0,2.7948243992606283,34.1,1
13226,5.9175,38,6.253012048192771,1.0873493975903614,988.0,2.9759036144578315,34.11,1
13227,5.0,44,6.388429752066116,0.9917355371900828,405.0,3.347107438016529,34.11,1
13228,7.1885,37,7.327586206896552,1.0172413793103448,598.0,3.4367816091954024,34.11,1
13229,5.1509,42,5.911575562700965,1.0080385852090032,1779.0,2.860128617363344,34.11,1
13230,6.0878,39,7.266081871345029,1.1169590643274854,1072.0,3.134502923976608,34.13,1
13231,5.2249,39,7.064425770308123,1.0644257703081232,1113.0,3.117647058823529,34.12,1
13232,6.5989,44,6.537459283387622,0.9381107491856676,921.0,3.0,34.12,1
13233,5.6916,30,7.022653721682848,1.029126213592233,984.0,3.184466019417476,34.12,1
13234,3.55,20,6.138823529411765,1.128235294117647,2302.0,2.708235294117647,34.12,1
13235,3.6639,25,5.126482213438735,1.1172595520421609,1848.0,2.4347826086956523,34.12,1
