,x1,x2,x3,x4,x5,x7,x8,x9,x10,class
19908,1.50611,-14.9484,1,-7.47421,0.573616,0,0,233.695,1141.0,0
19909,-0.564676,-10.2713,0,-5.13567,-0.09192,1,1,489.03,1192.0,1
19911,4.82381,-13.149,0,-6.57452,-0.500025,0,1,235.375,1093.0,1
19914,-3.6454,-13.5092,0,-6.75458,-0.980944,1,1,130.367,1088.0,1
19915,-4.40914,-13.7121,0,-2.20457,0.651429,0,0,104.847,1198.0,0
19919,-0.33989,-13.7446,0,-6.87229,-0.823805,1,1,318.955,1133.0,1
19920,-1.48804,-11.4331,2,-5.71655,0.830476,0,0,364.046,1129.0,0
19922,1.6954,-10.5927,0,-5.29633,0.117159,1,1,134.715,1183.0,1
19924,1.36678,-11.6389,0,-5.81946,-0.417091,0,1,108.401,1193.0,1
19925,-1.22057,-11.8883,2,-5.94415,0.903957,0,0,282.868,1089.0,0
19928,-1.05216,-11.6017,0,-5.80087,-0.476074,1,1,202.379,1009.0,1
19929,2.11158,-10.7084,0,-5.35422,0.398573,0,1,128.782,1033.0,1
19930,-4.46717,-10.3491,2,-5.17454,-0.979599,1,1,111.569,1186.0,1
19931,-2.11134,-11.4148,0,-5.70738,-0.634321,0,1,332.013,1009.0,1
19933,3.57905,-14.9092,0,-7.45462,-0.16035,0,1,115.724,1116.0,1
19936,2.15271,-12.0044,0,-6.00222,-0.527081,0,1,315.007,1160.0,1
19937,1.46927,-14.9817,1,-7.49085,-0.142115,0,1,278.836,1077.0,1
19938,0.755051,-10.0932,0,-5.04659,0.083829,0,1,318.961,1038.0,1
19942,3.08435,-10.4395,0,-5.21974,0.147911,0,1,447.518,1040.0,1
19944,-1.14394,-13.8646,2,-6.93231,0.302931,1,1,169.964,1182.0,1
19946,4.35223,-13.179,2,-6.58952,0.295692,0,1,146.378,1084.0,1
19947,-2.19948,-14.6351,0,-7.31755,-0.789275,0,1,242.312,1075.0,1
19948,4.64109,-11.2784,0,-5.63921,0.357238,0,1,486.817,1024.0,1
19950,3.7001,-14.9428,2,-7.47142,-0.895839,0,1,191.766,1097.0,1
19951,-1.24213,-10.9156,0,-5.4578,0.07023,0,1,247.191,1120.0,1
19954,0.72496,-13.0662,0,-6.5331,0.353655,0,1,217.7,1011.0,1
19955,-1.04216,-14.7157,2,-7.35785,-0.443987,1,1,483.786,1153.0,1
19958,-0.638031,-14.7477,2,-7.37383,-0.017576,0,1,231.53,1059.0,1
19960,-0.227523,-10.1524,0,-5.0762,-0.020663,0,1,132.096,1027.0,1
19961,3.3373,-14.9963,1,-7.49817,0.723407,0,0,267.222,1017.0,0
19963,4.55467,-11.4097,0,-5.70487,0.958523,1,0,326.61,1169.0,0
19966,3.08914,-11.8839,2,-5.94193,0.051223,1,1,138.74,1068.0,1
19967,0.294402,-11.4169,0,-5.70843,-0.978399,0,1,311.034,1104.0,1
19968,-0.540844,-14.4519,2,-7.22594,0.146921,0,1,130.509,1073.0,1
19970,0.99355,-13.8867,0,-6.94335,-0.943132,0,1,449.537,1114.0,1
19971,-0.567438,-11.5937,0,-5.79687,0.974833,0,0,236.151,1023.0,0
19972,2.76143,-14.0234,1,-7.01169,0.602635,0,0,460.806,1057.0,0
19974,-0.387936,-14.0771,2,-7.03855,-0.772862,0,1,379.356,1122.0,1
19976,0.514852,-10.4527,0,-5.22633,0.550808,1,0,164.081,1088.0,0
19978,0.140853,-11.4207,1,-5.71035,0.232505,0,1,418.214,1039.0,1
19979,-3.95676,-14.0493,0,-7.02464,0.404056,0,1,460.006,1001.0,1
19984,-4.67359,-11.3738,0,-5.68692,0.450698,0,1,293.088,1024.0,1
19985,2.97029,-11.0725,0,-5.53624,-0.954862,0,1,391.598,1071.0,1
19986,-1.60284,-11.0378,0,-5.51889,-0.692217,1,1,465.836,1156.0,1
19989,-4.3102,-11.9061,0,-5.95307,0.974411,0,0,251.51,1163.0,0
19990,-4.65639,-10.6673,0,-5.33365,-0.02966,1,1,307.387,1038.0,1
19991,-4.2475,-10.7139,2,-5.35695,-0.033846,1,1,409.847,1135.0,1
19992,-4.39029,-12.9053,0,-6.45263,0.128245,0,1,305.018,1142.0,1
19995,2.65575,-13.1261,1,-6.56306,-0.613715,0,1,436.09,1105.0,1
19996,-3.4126,-13.359,2,-6.67949,0.053829,1,1,381.477,1013.0,1
19997,2.04782,-13.7185,2,-6.85926,0.277385,1,1,419.204,1125.0,1
19998,-0.360852,-11.9583,0,-5.97913,-0.7892,1,1,222.273,1060.0,1
19999,1.69063,-14.6524,0,-7.32621,0.720513,0,0,440.388,1000.0,0
20001,-2.19306,-14.2273,2,-7.11365,0.751854,0,0,189.144,1176.0,0
20002,2.9502,-13.8689,0,-6.93447,0.056611,1,1,276.166,1077.0,1
20003,3.5902,-11.2333,1,-5.61667,-0.256237,0,1,370.676,1055.0,1
20004,-2.69728,-14.8296,2,-7.41478,-0.051177,0,1,299.522,1062.0,1
20005,-4.71318,-12.6232,0,-6.31162,-0.082631,0,1,214.671,1035.0,1
20006,-2.29527,-14.0379,0,-7.01897,-0.949605,1,1,484.079,1039.0,1
20007,-2.89907,-11.3142,0,-5.65709,-0.737332,1,1,489.498,1122.0,1
20008,-0.65808,-10.8341,2,-5.41707,-0.7489,0,1,266.168,1078.0,1
20011,4.57761,-13.3757,0,-6.68785,0.392228,0,1,295.351,1178.0,1
20014,-0.831935,-13.2274,2,-6.6137,-0.976101,0,1,152.266,1079.0,1
20017,-1.94089,-13.6423,0,-6.82116,0.475104,1,1,353.724,1089.0,1
20018,-3.69475,-14.5107,0,-7.25534,-0.740533,0,1,379.91,1146.0,1
20021,1.5963,-14.5193,2,-7.25963,0.266776,0,1,306.398,1181.0,1
20024,-0.630805,-10.5483,0,-5.27417,0.840734,0,0,353.412,1098.0,0
20027,-4.71909,-13.6202,0,-6.81009,0.038239,1,1,165.488,1101.0,1
20028,-3.31855,-13.3314,2,-6.66571,0.797691,0,0,256.503,1064.0,0
20029,3.87326,-13.179,0,-6.5895,-0.119332,0,1,248.778,1069.0,1
20031,-3.77813,-12.1102,0,-6.05512,0.75751,0,0,493.055,1013.0,0
20033,-3.35329,-10.1128,2,-5.0564,-0.705526,0,1,123.847,1106.0,1
20034,4.13981,-13.9528,0,-6.9764,0.65241,0,0,189.188,1196.0,0
20035,4.46782,-12.6551,1,-6.32754,0.422772,0,1,315.309,1023.0,1
20037,0.669629,-10.7983,0,-5.39914,-0.177613,0,1,298.577,1167.0,1
20040,-0.130556,-11.2096,2,-5.60478,0.89125,0,0,253.374,1049.0,0
20041,-2.15957,-14.2033,0,-7.10164,-0.166864,1,1,101.837,1020.0,1
20042,2.48776,-14.8518,0,-7.42591,0.956166,0,0,314.277,1052.0,0
20043,-0.14368,-12.8724,0,-6.43619,0.709881,1,0,280.072,1002.0,0
20048,0.624715,-10.4912,0,-5.24562,-0.151603,1,1,428.428,1071.0,1
20053,0.575804,-10.3795,1,-5.18974,-0.297499,0,1,113.337,1053.0,1
20056,-2.35006,-10.0232,0,-5.01159,-0.855534,0,1,370.01,1120.0,1
20058,2.07431,-13.2164,0,-6.60819,-0.960792,1,1,460.985,1034.0,1
20062,-3.0579,-13.6104,0,-6.80521,-0.737517,0,1,212.981,1144.0,1
20063,-4.15733,-14.993,0,-7.49652,-0.9799,1,1,163.921,1123.0,1
20064,-1.62042,-14.364,0,-7.18202,-0.452246,0,1,231.135,1090.0,1
20066,2.8417,-13.449,0,-6.72449,0.185058,1,1,178.869,1024.0,1
20067,1.28173,-14.5453,2,-7.27266,-0.594422,1,1,114.859,1173.0,1
20071,-2.71502,-12.1091,0,-6.05456,0.643668,0,0,440.375,1173.0,0
20075,-3.00199,-14.6425,0,-7.32126,0.289993,0,1,112.017,1079.0,1
20076,1.56482,-14.7222,2,-7.36109,0.460985,0,1,475.291,1151.0,1
20077,4.40877,-11.4983,2,-5.74915,0.407513,0,1,400.232,1197.0,0
20083,-4.70267,-14.7584,0,-7.37919,-0.82209,0,1,258.4,1069.0,1
20085,-2.05958,-13.2334,2,-6.6167,0.856859,0,0,166.01,1200.0,0
20086,0.654583,-13.6017,0,-6.80087,-0.444391,1,1,483.586,1199.0,1
20088,-0.847825,-14.9522,0,-7.47608,0.629856,1,0,476.706,1049.0,0
20089,0.892636,-11.973,1,-5.98649,-0.391066,0,1,194.862,1017.0,1
20090,-1.52261,-12.3998,0,-6.19989,-0.104858,0,1,239.533,1072.0,1
20091,4.92427,-12.7835,2,-6.39176,0.373487,1,1,145.911,1098.0,1
20092,1.77461,-13.5952,1,-6.7976,0.130307,0,1,494.853,1049.0,0
20095,-4.60594,-10.1599,0,-5.07994,0.107734,0,1,325.4,1197.0,1
20096,0.695954,-13.1498,2,-6.57492,0.171465,0,1,126.133,1157.0,1
20098,-0.220396,-14.3026,2,-7.15132,-0.531065,0,1,163.117,1117.0,1
20099,4.07498,-12.7077,1,-6.35383,0.875939,0,0,361.01,1200.0,0
20103,4.37262,-14.7659,0,-7.38293,0.785947,0,0,108.866,1154.0,0
20105,0.699102,-12.4275,0,-6.21376,0.378816,0,1,117.219,1058.0,1
20107,-1.89947,-13.5445,0,-6.77224,0.549403,0,0,102.964,1127.0,0
20109,-1.79421,-11.995,0,-5.99748,0.243216,0,1,322.626,1144.0,1
20112,3.99925,-13.6063,0,-6.80315,-0.35272,0,1,325.784,1181.0,1
20113,-4.4555,-12.08,0,-6.04001,0.499397,1,1,280.259,1198.0,1
20117,-1.77336,-13.784,0,-6.89198,0.532953,0,0,417.047,1180.0,0
20118,4.30292,-10.5848,0,-5.2924,0.66893,0,0,440.03,1066.0,0
20120,1.74827,-12.6245,0,-6.31227,0.181747,0,1,479.262,1189.0,1
20121,-3.586,-13.7521,0,-6.87606,-0.192552,0,1,455.337,1182.0,1
20122,-0.38202,-13.1298,2,-6.5649,-0.007225,0,1,418.327,1155.0,1
20124,-0.173918,-13.0698,2,-6.53488,0.366965,1,1,353.655,1099.0,1
20125,-0.739462,-11.0813,0,-5.54066,0.219541,1,1,275.679,1162.0,1
20128,-0.338769,-14.1803,2,-7.09014,0.590656,0,0,394.871,1166.0,0
20130,0.584959,-10.0031,0,-5.00157,-0.299866,1,1,406.579,1191.0,1
20135,-3.77473,-11.0196,0,-5.50981,0.107038,1,1,285.247,1024.0,1
20144,4.20347,-11.2716,0,-5.6358,0.665338,0,0,278.388,1188.0,0
20145,-3.54241,-12.6591,2,-6.32955,-0.851502,0,1,475.844,1122.0,1
20146,-4.18524,-14.7997,0,-7.39985,0.524151,0,0,402.66,1171.0,0
20147,3.69377,-14.2797,0,-7.13985,0.263812,0,1,181.402,1181.0,0
20148,-2.8793,-12.4339,2,-6.21694,0.940465,1,0,393.517,1161.0,0
20149,-1.88113,-10.9667,2,-5.48336,-0.985178,0,1,268.196,1110.0,1
20152,-0.795914,-12.4785,0,-6.23927,-0.194196,0,1,431.943,1182.0,1
20153,-0.448951,-11.2551,0,-5.62756,-0.853894,1,1,403.048,1049.0,1
20159,-4.38389,-11.1484,2,-5.5742,0.427385,1,1,470.914,1188.0,1
20160,-1.82561,-14.1106,0,-7.05528,0.583518,1,0,224.25,1032.0,0
20161,2.03784,-10.3612,0,-5.18061,0.618286,0,0,303.461,1044.0,0
20162,-1.57757,-11.1577,2,-5.57885,-0.597119,0,1,205.297,1030.0,1
20164,1.44809,-14.365,0,-7.18248,0.460567,0,1,429.565,1083.0,1
20165,4.96544,-11.4398,1,-5.71991,-0.972259,0,1,470.595,1180.0,0
20166,3.73917,-10.5715,0,-5.28575,-0.332236,0,1,461.768,1070.0,0
20167,0.176156,-11.396,2,-5.69799,-0.849533,0,1,291.854,1183.0,1
20168,-3.00486,-14.5797,2,-7.28986,0.436467,0,1,340.363,1157.0,1
20169,0.476523,-14.367,0,-7.18349,-0.979249,0,1,447.969,1106.0,1
20173,-1.89247,-14.9312,0,-7.46558,0.754534,0,0,328.633,1034.0,0
20175,-4.37374,-10.9042,0,-5.45212,0.485132,0,1,422.73,1196.0,1
20176,1.97386,-11.455,2,-5.72751,0.084219,0,1,482.811,1179.0,1
20179,1.40325,-13.3321,0,-6.66605,-0.66902,0,1,224.619,1155.0,1
20187,2.37427,-10.1145,0,-5.05726,-0.503728,0,1,440.041,1010.0,1
20188,-4.48803,-14.1531,2,-7.07654,0.416729,1,1,348.86,1038.0,1
20190,-4.3474,-11.3015,2,-5.65073,-0.657486,0,1,336.253,1092.0,1
20191,-4.12775,-13.899,0,-6.94949,0.6128,0,0,114.712,1154.0,0
20192,-1.26544,-10.6761,0,-5.33805,0.39012,1,1,170.074,1126.0,1
20193,-0.211841,-13.2135,0,-6.60673,-0.114072,0,1,313.19,1116.0,1
20194,-2.77963,-12.8957,0,-6.44787,0.499876,1,1,191.54,1048.0,1
20198,-0.549473,-10.1525,2,-5.07626,-0.531117,1,1,213.213,1096.0,1
20199,-3.33147,-12.888,0,-6.444,-0.733887,0,1,179.525,1130.0,1
20201,-0.665745,-12.5714,2,-6.28568,0.864793,1,0,417.168,1083.0,0
20202,-0.167833,-14.5844,0,-7.29219,-0.973433,1,1,490.831,1118.0,1
20205,-4.67556,-13.792,0,-2.33778,0.881566,0,0,123.015,1055.0,0
20207,-0.649996,-14.0284,2,-7.01422,-0.91484,0,1,328.676,1121.0,1
20209,4.19831,-11.2298,1,-5.61491,0.446041,1,1,303.344,1047.0,0
20210,-4.63708,-13.3052,0,-6.6526,0.750886,0,0,109.926,1018.0,0
20211,-0.301338,-13.3032,0,-6.6516,0.306147,0,1,334.1,1115.0,1
20216,0.380757,-10.6808,0,-5.34041,0.963953,0,0,455.56,1068.0,0
20221,-0.409259,-14.1237,0,-7.06184,0.227442,0,1,230.894,1078.0,1
20223,1.22566,-10.9907,2,-5.49535,0.852301,1,0,216.314,1000.0,0
20224,-3.57726,-10.0288,0,-5.01441,0.035589,1,1,403.486,1189.0,1
20225,-0.842319,-13.0345,0,-6.51725,-0.030392,0,1,250.378,1180.0,1
20226,0.702915,-11.0968,2,-5.54841,0.962591,0,0,451.384,1192.0,0
20227,4.40394,-12.4815,0,-6.24076,0.667793,0,0,452.0,1083.0,0
20228,-0.17207,-13.5068,0,-6.75342,-0.190847,0,1,278.972,1031.0,1
20232,-2.61772,-13.2238,0,-6.61188,0.206293,0,1,152.884,1136.0,1
20233,4.03112,-13.3705,1,-6.68527,0.125717,0,1,103.343,1046.0,1
20234,1.07404,-10.833,0,-5.41651,0.082911,0,1,364.38,1171.0,1
20235,-2.13516,-13.0589,0,-6.52945,0.394565,1,1,488.399,1092.0,1
20236,-1.57595,-13.5453,0,-6.77267,-0.816685,0,1,464.408,1032.0,1
20237,4.35155,-14.3901,0,-7.19506,-0.438097,0,1,150.846,1118.0,1
20240,-2.26281,-14.595,0,-7.29749,0.68558,0,0,247.09,1017.0,0
20241,-1.50044,-14.8118,0,-7.4059,0.686086,0,0,152.336,1086.0,0
20242,-3.3303,-11.7711,0,-5.88555,0.810528,0,0,462.795,1074.0,0
20245,0.486824,-12.351,2,-6.17549,-0.691846,0,1,118.169,1160.0,1
20246,3.06771,-12.8114,0,-6.40572,-0.621342,0,1,273.253,1082.0,1
20247,-4.74308,-10.7081,0,-5.35404,0.836529,1,0,250.727,1051.0,0
20248,-2.15133,-10.5061,0,-5.25306,-0.95354,0,1,337.842,1176.0,1
20249,-2.3755,-14.3872,0,-7.19362,-0.032489,0,1,289.926,1115.0,1
20251,4.62356,-14.6648,0,-7.3324,0.159155,0,1,100.843,1070.0,1
20255,3.54194,-11.4706,2,-5.73529,-0.886434,1,1,445.995,1045.0,1
20256,1.64307,-11.6974,1,-5.84872,0.524868,0,0,164.02,1059.0,0
20259,1.82404,-14.4413,1,-7.22065,-0.82844,0,1,231.063,1074.0,1
20261,-1.2906,-11.7986,0,-5.89928,0.728577,0,0,148.215,1060.0,0
20262,-1.66915,-10.5541,0,-5.27703,0.236835,1,1,436.745,1183.0,1
20263,-1.84129,-14.301,2,-7.15049,-0.069677,1,1,180.342,1019.0,1
20265,0.369038,-12.4228,2,-6.21142,0.630436,0,0,110.463,1050.0,0
20268,3.87081,-14.0347,0,-7.01737,0.671104,0,0,242.842,1158.0,0
20269,-0.141454,-11.9487,2,-5.97434,-0.094733,1,1,362.743,1089.0,1
20276,-2.70006,-11.0358,2,-5.51789,0.201986,0,1,360.933,1094.0,1
20279,-1.76516,-10.8111,0,-5.40554,-0.234197,0,1,236.201,1004.0,1
20280,-4.29093,-12.9884,0,-6.4942,-0.786969,1,1,374.269,1106.0,1
20281,0.278425,-14.3351,0,-7.16757,-0.4919,1,1,206.443,1014.0,1
20286,3.67114,-11.3844,0,-5.69222,0.371006,0,1,145.92,1124.0,0
20289,2.14775,-14.1605,2,-7.08027,0.676265,1,0,266.105,1035.0,0
20290,-0.56169,-11.6708,0,-5.83541,-0.659201,1,1,126.865,1156.0,1
20291,-4.76862,-13.7337,2,-6.86685,-0.408506,1,1,313.486,1090.0,1
20292,1.8733,-10.4475,0,-5.22377,0.156213,1,1,284.05,1085.0,1
20293,3.53973,-12.8365,2,-6.41826,0.530099,0,0,496.468,1166.0,0
20295,1.204,-13.9114,0,-6.95572,-0.023472,0,1,170.687,1069.0,1
20298,-0.352407,-13.8022,2,-6.9011,0.84405,1,0,270.537,1154.0,0
20302,1.12626,-11.6526,2,-5.82629,-0.717769,1,1,175.274,1130.0,1
20303,-4.548,-10.4723,2,-5.23616,0.343568,0,1,485.584,1093.0,1
20304,-3.15633,-10.3426,0,-5.1713,-0.085633,1,1,433.127,1185.0,1
20306,4.78311,-12.0267,0,-6.01336,-0.37319,0,1,269.343,1041.0,0
20309,-3.53399,-12.6455,0,-6.32274,-0.527835,0,1,494.755,1101.0,1
20311,0.231064,-14.6816,2,-7.3408,-0.045198,0,1,144.672,1089.0,1
20314,-3.4236,-13.2217,0,-6.61085,0.692216,0,0,442.781,1109.0,0
20315,3.94487,-10.8511,0,-5.42554,0.797594,0,0,314.431,1086.0,0
20316,-3.11121,-13.7789,0,-6.88946,0.765553,1,0,186.956,1042.0,0
20317,-1.4139,-12.1556,0,-6.0778,-0.941873,0,1,127.254,1017.0,1
20318,-4.69622,-14.3903,0,-7.19517,0.629825,0,0,441.927,1158.0,0
20319,1.14908,-10.9324,0,-5.4662,0.243178,0,1,466.376,1160.0,1
20320,1.64853,-10.2557,0,-5.12786,0.089951,1,1,161.213,1101.0,1
20321,-4.42042,-13.3589,0,-6.67945,-0.014736,0,1,177.168,1181.0,1
20322,0.487741,-14.5917,1,-7.29583,0.050519,0,1,144.273,1152.0,1
20324,1.36096,-13.1012,1,-6.5506,-0.63033,0,1,417.396,1072.0,1
20325,2.3542,-12.5417,0,-6.27083,0.367484,0,1,315.175,1150.0,1
20326,-4.38545,-11.7535,0,-2.19272,0.065519,0,1,167.378,1158.0,1
20327,-4.83093,-14.8922,2,-2.41547,-0.078105,0,1,196.375,1040.0,1
20333,4.06623,-12.164,1,-6.08201,-0.871156,1,1,254.882,1109.0,1
20334,-4.62817,-14.0928,0,-7.04638,0.066692,1,1,208.329,1115.0,1
20335,-3.46123,-11.7517,0,-5.87585,-0.709605,1,1,264.639,1087.0,1
20336,3.06545,-14.9905,0,-7.49526,0.186969,0,1,399.495,1107.0,0
20339,1.90235,-10.3909,0,-5.19545,0.301326,0,1,125.735,1082.0,1
20340,2.49943,-12.971,0,-6.48551,0.575765,0,0,173.912,1057.0,0
20341,-4.02929,-11.0923,0,-5.54617,0.553191,1,0,268.612,1107.0,0
20343,-4.45205,-10.2898,0,-2.22603,-0.142224,1,1,200.566,1099.0,1
20347,-1.50968,-12.8035,0,-6.40176,0.933206,0,0,212.83,1200.0,0
20356,3.39237,-10.1837,1,-5.09187,-0.783246,0,1,114.897,1024.0,1
20357,3.76377,-14.2646,1,-7.13228,-0.965601,0,1,166.707,1137.0,1
20360,0.511369,-10.0338,0,-5.01688,0.095501,1,1,109.031,1187.0,1
20361,0.285255,-13.8182,0,-6.90909,0.3273,0,1,232.355,1169.0,1
20362,2.25594,-12.7333,0,-6.36663,0.841146,0,0,125.6,1087.0,0
20366,1.54126,-14.5634,0,-7.2817,0.430934,0,1,308.616,1187.0,1
20367,0.439389,-10.7234,2,-5.3617,0.402989,1,1,125.676,1159.0,1
20368,-3.42004,-10.7362,0,-5.36808,-0.267974,0,1,308.593,1067.0,1
20377,1.34716,-11.8324,1,-5.91619,-0.130801,0,1,168.315,1139.0,1
20379,1.39572,-14.1125,2,-7.05623,0.393293,0,1,388.335,1150.0,1
20384,-1.9925,-13.459,0,-6.7295,-0.952468,0,1,376.696,1132.0,1
20387,-1.11275,-10.9203,2,-5.46014,0.468484,0,1,173.839,1169.0,1
20388,-0.382348,-13.5177,0,-6.75885,-0.394304,0,1,443.96,1057.0,1
20396,0.151972,-11.9381,2,-5.96903,-0.746672,1,1,480.751,1015.0,1
20398,-1.29037,-13.029,0,-6.51448,0.716961,1,0,162.23,1137.0,0
20401,-3.19475,-14.8854,0,-7.44268,0.250128,1,1,338.007,1173.0,1
20404,-1.29935,-14.9594,0,-7.4797,-0.341756,0,1,379.116,1183.0,1
20410,-2.52755,-12.3648,2,-6.18239,0.123461,0,1,368.853,1094.0,1
20411,-0.10229,-12.0446,0,-6.0223,-0.354923,0,1,277.694,1127.0,1
20413,1.6006,-14.8752,0,-7.43759,-0.275906,0,1,378.406,1041.0,1
20417,-2.13395,-13.6726,2,-6.83632,-0.799725,0,1,452.341,1093.0,1
20420,-3.9795,-11.3898,0,-5.69491,0.760394,1,0,431.888,1107.0,0
20423,-2.46734,-10.5831,0,-5.29153,-0.409231,0,1,292.596,1138.0,1
20424,4.03343,-14.5623,0,-7.28117,-0.517131,0,1,354.176,1176.0,1
20428,4.01527,-10.4429,0,-5.22145,0.46801,1,1,182.735,1061.0,1
20430,-2.42435,-10.7352,0,-5.36762,-0.860287,0,1,114.373,1028.0,1
20431,-1.76691,-14.2115,2,-7.10575,-0.873989,0,1,446.527,1180.0,1
20433,-4.67236,-14.166,2,-7.08301,-0.429422,1,1,409.171,1017.0,1
20435,-1.93091,-13.9367,0,-6.96834,-0.557333,0,1,211.918,1081.0,1
20437,-4.92528,-13.2787,0,-2.46264,0.638912,1,0,269.713,1032.0,0
20439,-0.665146,-14.7753,0,-7.38767,0.892932,0,0,106.161,1013.0,0
20440,-4.86016,-12.9819,2,-6.49094,0.700001,1,0,142.133,1106.0,0
20441,-3.48395,-13.5507,2,-6.77534,-0.769567,0,1,320.003,1155.0,1
20442,-0.780681,-13.6622,0,-6.83111,0.325682,1,1,273.232,1095.0,1
20443,2.69468,-12.6782,0,-6.3391,0.817931,1,0,370.766,1106.0,0
20444,3.40411,-13.786,1,-6.89299,-0.097622,0,1,204.684,1031.0,1
20446,3.3288,-10.6825,2,-5.34125,-0.072328,0,1,276.542,1068.0,1
20447,-0.666676,-14.1537,2,-7.07687,-0.823472,0,1,447.811,1197.0,1
20448,-1.08471,-11.3803,0,-5.69014,-0.947526,0,1,490.728,1076.0,1
20449,-2.68812,-11.3436,0,-5.67181,0.058391,0,1,211.989,1171.0,1
20451,-1.21502,-13.38,0,-6.68998,-0.54998,1,1,497.83,1080.0,1
20456,0.197411,-13.5976,0,-6.7988,-0.360353,1,1,137.705,1072.0,1
20458,1.30911,-12.0889,0,-6.04443,0.241871,1,1,213.61,1192.0,1
20460,3.47996,-11.6559,2,-5.82797,0.496271,0,1,317.242,1175.0,1
20461,-2.77964,-11.6367,2,-5.81835,0.268275,0,1,233.128,1195.0,1
20465,-0.807937,-14.6228,0,-7.3114,-0.303454,0,1,497.452,1180.0,1
20466,-3.5935,-12.616,0,-6.30799,-0.575477,0,1,325.946,1096.0,1
20468,4.60774,-14.9215,0,-7.46075,-0.951542,1,1,243.22,1070.0,1
20469,3.13489,-14.444,2,-7.222,0.057319,1,1,407.083,1043.0,1
20471,1.36348,-13.1509,0,-6.57543,-0.734852,0,1,353.748,1166.0,1
20472,-4.09527,-12.6348,0,-6.31742,0.73006,0,0,140.561,1138.0,0
20473,-3.77449,-14.5744,0,-7.28721,0.164013,0,1,351.055,1067.0,1
20474,3.56061,-10.2939,0,-5.14696,-0.278622,0,1,277.09,1034.0,1
20477,4.82484,-10.6766,0,-5.33829,0.728155,0,0,409.235,1177.0,0
20479,4.89106,-13.4776,0,-6.7388,-0.431154,0,1,192.228,1042.0,1
20481,-2.67098,-14.2211,0,-7.11053,0.557059,0,0,331.766,1195.0,0
20486,-2.30259,-11.0784,2,-5.5392,0.412523,0,1,153.945,1059.0,1
20488,2.45836,-10.088,2,-5.04399,0.335236,0,1,295.861,1179.0,1
20489,-3.14696,-13.4119,0,-6.70594,-0.470176,1,1,300.112,1169.0,1
20491,2.93155,-10.0673,0,-5.03363,0.020588,1,1,457.03,1186.0,1
20493,-0.284791,-10.9822,0,-5.49111,-0.763831,0,1,216.076,1050.0,1
20495,-3.6082,-11.7728,0,-5.8864,0.695909,0,0,348.214,1123.0,0
20496,-4.76651,-13.0209,0,-6.51044,0.929247,1,0,191.058,1129.0,0
20497,1.44262,-10.8962,2,-5.44809,0.950997,0,0,414.03,1029.0,0
20498,-0.338141,-11.1426,2,-5.57129,-0.568495,0,1,104.613,1056.0,1
20499,2.97771,-12.1169,0,-6.05843,0.219325,1,1,331.856,1194.0,1
20501,3.52908,-13.7604,0,-6.8802,0.185864,0,1,245.194,1197.0,1
20502,1.83359,-13.5396,2,-6.76982,0.234901,0,1,476.902,1083.0,1
20506,-3.0457,-14.5394,0,-7.2697,-0.493705,0,1,109.746,1067.0,1
20509,-2.53178,-12.8031,2,-6.40155,0.212488,1,1,468.945,1156.0,1
20514,-2.76241,-10.7917,0,-5.39587,-0.604173,1,1,338.815,1176.0,1
20518,-1.39633,-10.9837,0,-5.49184,0.046889,0,1,188.167,1060.0,1
20519,-3.87673,-14.3992,0,-7.19962,0.312276,0,1,207.703,1010.0,1
20520,-1.71007,-14.5645,2,-7.28224,-0.164828,0,1,411.279,1071.0,1
20521,2.95147,-14.418,1,-7.209,-0.863828,0,1,365.553,1041.0,1
20528,-3.37279,-11.6756,0,-5.8378,0.485829,0,1,122.429,1128.0,1
20529,-4.44738,-13.1464,2,-6.57319,-0.662686,0,1,247.923,1178.0,1
20533,-1.0258,-10.8366,0,-5.41831,-0.121815,1,1,131.012,1159.0,1
20535,-1.81387,-11.5909,0,-5.79546,-0.248617,0,1,483.753,1144.0,1
20536,-4.12132,-10.6766,2,-5.33831,0.991038,0,0,118.198,1131.0,0
20537,0.075735,-13.8011,0,-6.90054,0.037055,0,1,131.02,1004.0,1
20539,-0.085449,-10.8951,2,-5.44756,-0.089923,0,1,142.976,1152.0,1
20541,3.20394,-13.7594,2,-6.87969,0.888468,0,0,451.666,1135.0,0
20543,-0.116841,-12.146,0,-6.073,0.50831,1,0,410.763,1147.0,0
20544,2.87258,-13.7892,2,-6.89459,0.013667,1,1,109.124,1018.0,0
20545,-3.94409,-12.2655,0,-6.13273,0.579508,0,0,159.524,1101.0,0
20547,-4.52146,-12.369,2,-6.18449,-0.87112,0,1,315.348,1089.0,1
20549,2.01841,-14.9043,1,-7.45214,0.18309,0,1,125.692,1054.0,1
20551,-4.7737,-14.2071,0,-7.10353,0.041259,0,1,155.427,1125.0,1
20554,-1.93317,-11.4502,0,-5.72508,0.664923,1,0,391.513,1030.0,0
20557,2.97347,-11.4461,0,-5.72305,-0.469601,1,1,310.227,1176.0,1
20561,2.14702,-11.6778,0,-5.83889,-0.094878,0,1,424.689,1022.0,1
20562,-2.26341,-10.3247,0,-5.16236,0.386381,0,1,430.604,1174.0,1
20563,-1.1567,-10.3214,0,-5.16068,-0.744519,0,1,277.084,1004.0,1
20564,0.224658,-13.9092,0,-6.95459,0.682814,1,0,476.484,1107.0,0
