,x1,x2,x3,x4,x5,x7,x8,x9,x10,class
14950,1.93142,-12.2576,1,-6.12878,0.880027,0,0,349.625,1175.0,0
14951,4.36856,-14.1519,0,-7.07596,-0.639497,0,1,236.535,1102.0,0
14954,1.05724,-13.5663,0,0.528618,-0.026247,0,1,235.508,1034.0,0
14958,2.36199,-13.0396,1,1.181,0.665028,1,0,478.276,1199.0,0
14960,-3.28294,-11.4761,2,-1.64147,-0.861797,0,1,498.521,1009.0,0
14961,-2.77456,-10.7532,0,-1.38728,0.599251,0,0,388.771,1012.0,0
14963,-4.51433,-14.0809,0,-2.25717,-0.591131,0,1,452.041,1146.0,1
14964,-0.716845,-11.853,0,-0.358423,0.928464,1,0,472.967,1037.0,0
14965,-2.32132,-10.9802,0,-1.16066,-0.642353,1,1,261.668,1087.0,0
14966,-0.845901,-14.3537,2,-7.17686,-0.529069,1,1,433.04,1177.0,0
14969,-0.090667,-11.0533,0,-0.045334,0.02509,0,1,254.266,1042.0,0
14970,3.04416,-11.4986,0,1.52208,0.837285,1,0,243.486,1115.0,0
14973,-1.9903,-12.2407,0,-0.995148,-0.937889,0,1,280.918,1010.0,0
14975,-1.18396,-12.9417,2,-0.591982,-0.789149,0,1,365.223,1114.0,0
14976,3.88151,-11.476,1,1.94076,-0.71767,0,1,168.18,1139.0,0
14978,1.39003,-11.2147,2,-5.60733,-0.614787,1,1,120.668,1194.0,0
14981,0.079784,-11.3794,0,0.039892,0.55374,0,0,402.127,1154.0,0
14982,1.75184,-13.9796,0,0.875919,-0.374804,1,1,477.689,1166.0,0
14983,-2.18081,-11.3993,0,-5.69967,-0.727772,1,1,172.203,1175.0,0
14984,-3.8387,-13.2971,0,-1.91935,-0.204169,0,1,399.808,1193.0,0
14985,4.44253,-10.916,0,2.22127,0.255879,0,1,454.456,1142.0,0
14986,4.35054,-11.3486,2,-5.67432,-0.667849,1,1,316.521,1085.0,0
14987,-1.22564,-14.6147,0,-7.30735,0.875956,0,0,402.13,1190.0,0
14989,-0.14684,-10.8591,0,-0.07342,-0.728491,0,1,246.665,1171.0,0
14990,3.72546,-11.1891,1,-5.59457,0.613575,1,0,157.543,1156.0,0
14993,2.24635,-13.6452,0,1.12318,-0.731605,0,1,480.518,1016.0,0
14994,-3.85229,-13.9441,2,-6.97205,-0.809633,0,1,464.152,1144.0,0
14999,2.51141,-11.9556,0,1.2557,-0.743137,1,1,478.846,1155.0,0
15002,-0.969679,-11.6281,2,-5.81407,0.188787,1,1,421.418,1172.0,0
15003,3.44942,-11.4769,0,-5.73845,-0.14124,0,1,456.213,1142.0,0
15008,-3.07664,-14.7256,2,-7.36279,-0.863005,0,1,388.164,1119.0,0
15010,-3.28013,-11.7388,2,-5.86939,0.058003,1,1,313.635,1133.0,0
15011,0.043912,-14.1814,1,-7.09068,0.388989,0,1,410.888,1042.0,0
15012,0.496346,-11.4313,0,0.248173,0.25937,0,1,386.562,1000.0,0
15013,-3.23284,-14.0811,2,-7.04057,0.470554,1,1,248.468,1006.0,0
15014,1.84431,-12.8737,2,0.922154,0.125499,0,1,433.543,1039.0,0
15015,-1.21198,-11.9786,0,-0.605991,0.792269,0,0,264.089,1052.0,0
15019,3.57135,-12.8542,2,1.78568,-0.410406,0,1,491.893,1020.0,0
15021,4.44436,-10.7287,1,-5.36434,0.026481,0,1,140.833,1100.0,0
15023,-4.42392,-14.3938,0,-2.21196,0.8373,0,0,139.074,1166.0,0
15026,-4.63635,-11.6686,0,-5.83429,0.162239,1,1,311.067,1080.0,1
15028,-1.72215,-12.7388,2,-0.861076,-0.018151,1,1,239.198,1070.0,0
15030,2.42166,-10.1015,0,-5.05073,0.208893,0,1,260.736,1012.0,0
15031,0.484992,-13.2301,2,-6.61504,0.247576,0,1,288.858,1153.0,0
15041,-0.799378,-13.1506,0,-0.399689,0.147882,0,1,140.508,1109.0,0
15042,0.607352,-11.4984,0,-5.7492,-0.423691,0,1,149.154,1001.0,0
15043,-3.07932,-11.5338,0,-1.53966,-0.208933,0,1,308.57,1096.0,0
15045,-4.36667,-10.3691,2,-2.18334,-0.217868,0,1,408.663,1048.0,1
15046,-4.26435,-14.8228,2,-7.41138,0.523467,1,0,273.54,1122.0,0
15047,-2.42471,-13.3859,0,-1.21235,-0.724002,1,1,394.873,1041.0,0
15049,-4.22225,-10.968,2,-5.48398,0.758995,0,0,363.932,1184.0,0
15051,2.71331,-10.5532,0,1.35665,0.476206,0,1,315.726,1164.0,0
15054,-2.1198,-11.7505,2,-5.87523,0.996053,1,0,331.726,1185.0,0
15057,-2.3397,-12.3169,2,-6.15844,-0.290907,0,1,350.672,1184.0,0
15058,3.6365,-11.3255,1,1.81825,-0.755051,1,1,229.099,1153.0,0
15059,3.85438,-14.4233,0,1.92719,-0.222647,0,1,377.756,1063.0,0
15060,2.94025,-13.7094,0,1.47012,-0.33664,1,1,381.224,1091.0,0
15062,-4.49482,-12.6601,0,-6.33005,0.175712,1,1,310.65,1040.0,1
15063,-1.22667,-11.6675,0,-0.613333,0.395275,0,1,230.422,1081.0,0
15066,1.61649,-11.5744,2,-5.78718,-0.242907,0,1,133.701,1003.0,0
15067,-0.750192,-12.0281,0,-0.375096,-0.366601,1,1,291.685,1189.0,0
15069,-1.75557,-11.1475,0,-5.57373,-0.447098,1,1,345.54,1082.0,1
15070,-2.00624,-11.4781,0,-5.73903,-0.803875,0,1,187.691,1170.0,1
15073,-2.18392,-13.7457,2,-6.87283,0.567176,0,0,413.754,1028.0,0
15074,-2.72677,-11.4433,2,-5.72164,-0.130093,0,1,192.035,1032.0,0
15075,0.80237,-13.5748,0,0.401185,0.715014,0,0,343.963,1197.0,0
15077,-2.25112,-13.1694,0,-1.12556,0.388891,0,1,479.51,1023.0,0
15078,4.84002,-13.7949,0,-6.89745,0.199698,1,1,442.687,1113.0,0
15079,-3.93783,-14.8962,2,-1.96892,-0.431908,0,1,332.159,1009.0,1
15082,-3.6793,-12.4955,0,-6.24776,0.436068,0,1,466.4,1129.0,0
15086,-3.41986,-12.698,2,-1.70993,-0.176106,0,1,242.73,1088.0,1
15088,1.79357,-12.6258,1,0.896784,-0.711528,0,1,240.655,1084.0,0
15089,-1.54063,-12.0543,0,-0.770314,0.322154,0,1,224.766,1069.0,0
15090,-0.367326,-14.9117,2,-7.45585,0.522654,0,0,211.308,1152.0,0
15092,3.53634,-10.1459,2,-5.07296,0.092969,0,1,421.557,1174.0,0
15093,3.5512,-14.9277,0,1.7756,-0.253892,0,1,158.229,1178.0,0
15095,4.85582,-12.5986,0,-6.29932,0.388439,0,1,467.379,1076.0,0
15098,-0.446036,-13.5954,0,-6.79771,-0.421843,1,1,284.122,1036.0,0
15100,-4.03006,-14.3172,0,-7.15859,0.400104,1,1,174.284,1101.0,1
15105,2.47055,-10.5272,2,-5.26359,-0.457611,1,1,222.861,1183.0,0
15106,1.39108,-11.1114,1,0.69554,-0.686282,1,1,417.102,1037.0,0
15108,-0.119128,-13.1681,2,-0.059564,0.208214,1,1,286.308,1142.0,0
15113,-2.56947,-10.7688,0,-1.28473,0.710175,0,0,488.795,1107.0,0
15115,2.52209,-13.9741,2,1.26104,-0.307274,1,1,464.162,1069.0,0
15116,0.176008,-10.4506,1,0.088004,0.052308,1,1,108.877,1058.0,0
15119,-3.43113,-12.3747,0,-6.18733,-0.953785,1,1,468.896,1144.0,1
15120,3.96029,-14.0432,0,1.98014,0.570734,1,0,473.626,1141.0,0
15124,0.788953,-11.426,2,0.394477,-0.514411,0,1,176.758,1146.0,0
15125,-4.06055,-14.4211,0,-2.03028,-0.246807,0,1,335.732,1175.0,1
15130,-2.605,-12.037,2,-6.01848,-0.662414,0,1,127.832,1123.0,1
15131,4.54738,-13.183,0,-6.59148,0.298997,0,1,379.125,1109.0,0
15133,-4.0491,-14.4852,0,-2.02455,0.49448,0,1,463.01,1087.0,1
15136,-2.51108,-10.0676,0,-1.25554,0.139216,0,1,294.36,1157.0,0
15138,2.27899,-14.0316,0,1.13949,0.454565,0,1,286.675,1064.0,0
15139,-1.67365,-10.4628,0,-0.836826,-0.460641,0,1,148.379,1060.0,0
15140,1.14304,-10.6369,0,0.571522,0.415531,1,1,464.532,1154.0,0
15142,2.25054,-11.9026,0,-5.95128,-0.318132,0,1,380.717,1074.0,0
15145,4.96492,-10.5793,0,-5.28964,0.571109,0,0,394.303,1182.0,0
15146,2.73298,-13.9191,2,1.36649,-0.500863,0,1,335.274,1169.0,0
15149,2.61498,-12.1251,0,-6.06256,0.104896,1,1,389.839,1002.0,0
15150,0.04046,-10.0977,2,-5.04886,-0.477217,0,1,102.098,1047.0,0
15155,-1.74559,-14.7426,0,-0.872793,-0.845951,0,1,119.741,1068.0,0
15157,-1.2686,-10.8931,0,-0.634301,-0.153736,0,1,231.619,1035.0,0
15161,0.931584,-12.1699,0,0.465792,-0.345466,0,1,292.517,1199.0,0
15162,-3.08727,-14.7924,2,-7.39619,-0.741604,0,1,364.093,1048.0,1
15164,-3.19956,-10.4332,0,-1.59978,0.030218,0,1,364.421,1071.0,0
15165,-4.14651,-14.394,2,-7.19701,0.501812,0,0,212.478,1180.0,0
15167,-2.2377,-10.8579,2,-1.11885,0.822773,0,0,387.006,1104.0,0
15169,1.96066,-12.518,2,-6.25901,-0.161062,0,1,253.369,1170.0,0
15170,1.87344,-14.0491,2,0.93672,-0.849036,0,1,153.294,1097.0,0
15171,0.208802,-12.1207,0,0.104401,0.371956,0,1,117.11,1104.0,0
15172,-1.81824,-11.5645,0,-5.78224,0.052559,0,1,450.173,1048.0,1
15178,-1.32114,-13.2446,0,-6.62228,-0.317688,0,1,321.652,1126.0,1
15182,1.98944,-14.7446,0,0.994722,-0.016717,1,1,212.395,1032.0,0
15183,-2.31848,-14.1581,0,-7.07907,0.406575,0,1,242.462,1111.0,1
15184,1.21743,-10.0846,2,0.608715,0.28147,0,1,133.644,1010.0,0
15186,-2.94415,-10.6006,0,-1.47207,-0.671133,0,1,440.152,1093.0,1
15187,3.44624,-12.944,1,1.72312,0.630772,0,0,127.893,1015.0,0
15188,0.450602,-12.0327,2,-6.01633,-0.530142,1,1,359.29,1046.0,0
15189,4.4879,-10.8247,2,2.24395,-0.304226,0,1,236.781,1057.0,0
15192,-2.93737,-10.5541,2,-5.27703,0.076498,1,1,323.437,1178.0,0
15196,4.56952,-12.8858,1,-6.44289,-0.250621,1,1,225.678,1004.0,0
15197,-0.431746,-13.0623,2,-0.215873,-0.494081,0,1,277.959,1171.0,0
15200,-0.555095,-14.1423,2,-7.07116,-0.733709,0,1,121.687,1112.0,0
15202,-0.210835,-11.0798,2,-0.105417,-0.119579,0,1,358.987,1094.0,0
15207,-2.86616,-13.6141,0,-1.43308,-0.804924,0,1,205.025,1110.0,1
15208,3.73545,-14.5336,0,-7.26678,-0.28964,0,1,241.998,1184.0,0
15210,-1.35503,-13.4628,2,-6.73139,0.933775,0,0,488.447,1129.0,0
15214,2.43602,-10.6429,2,-5.32144,0.313099,0,1,424.979,1155.0,0
15218,-3.83281,-11.1405,0,-5.57023,-0.809988,1,1,235.727,1181.0,1
15220,-0.818224,-11.7771,0,-0.409112,0.797263,0,0,256.303,1134.0,0
15221,-1.32511,-14.9511,0,-0.662557,-0.547793,0,1,168.02,1109.0,0
15223,-1.23758,-12.0653,0,-0.61879,0.245307,0,1,473.363,1145.0,0
15224,-1.48242,-10.5019,0,-5.25094,0.2095,0,1,378.923,1158.0,0
15231,-3.10297,-11.7362,2,-5.86812,0.539629,1,0,145.702,1134.0,0
15232,3.25709,-10.2334,0,1.62855,0.043471,0,1,484.011,1162.0,0
15237,-2.99523,-13.4246,0,-1.49762,-0.203061,0,1,176.167,1023.0,0
15238,-0.705508,-13.3693,0,-0.352754,-0.071378,0,1,190.069,1092.0,0
15242,1.97681,-10.8392,2,0.988404,0.744334,0,0,433.542,1173.0,0
15244,3.84505,-13.147,2,1.92252,0.514479,0,0,243.66,1174.0,0
15246,-4.24278,-10.8831,2,-5.44156,-0.563229,0,1,277.874,1096.0,1
15247,2.9231,-10.3952,1,-5.1976,0.29105,0,1,251.912,1044.0,0
15249,0.13282,-14.0291,0,0.06641,0.301055,0,1,141.32,1015.0,0
15250,4.08342,-11.6347,0,2.04171,-0.534031,0,1,270.573,1115.0,0
15251,4.86534,-11.0172,0,2.43267,0.330988,0,1,455.508,1097.0,0
15252,-1.09985,-12.2018,0,-6.1009,0.341549,0,1,234.083,1158.0,0
15253,-3.71091,-10.9153,0,-5.45767,-0.987817,1,1,437.989,1063.0,0
15254,-2.24148,-14.375,0,-7.18752,0.998586,0,0,257.52,1099.0,0
15255,2.953,-11.1734,0,-5.58671,0.686603,1,0,451.182,1008.0,0
15261,-4.71785,-11.2148,2,-2.35892,-0.604351,0,1,241.977,1018.0,1
15262,-4.29435,-12.6533,2,-2.14717,-0.645827,0,1,290.23,1078.0,1
15264,0.581552,-10.9265,0,-5.46324,0.13173,0,1,212.756,1077.0,0
15265,4.20837,-11.1028,2,2.10419,-0.593525,0,1,278.348,1034.0,0
15266,-2.46699,-11.9447,2,-5.97235,-0.900559,0,1,389.118,1153.0,0
15267,3.60587,-10.2582,1,1.80293,0.918429,1,0,423.315,1165.0,0
15268,0.19369,-12.4852,0,0.096845,0.373961,0,1,206.545,1054.0,0
15269,-4.41677,-13.0638,2,-6.53189,0.66662,0,0,347.671,1123.0,0
15272,-4.98246,-13.659,0,-6.82948,-0.166081,1,1,356.839,1046.0,0
15273,-4.26683,-13.5323,0,-2.13341,-0.718434,1,1,303.379,1146.0,0
15276,3.36314,-13.6289,0,1.68157,-0.841673,0,1,322.971,1142.0,0
15278,0.00673,-14.7718,0,-7.38589,0.148638,0,1,249.332,1187.0,0
15280,3.38555,-11.5575,0,1.69278,0.907451,0,0,114.565,1014.0,0
15281,2.0438,-10.5275,2,-5.26376,-0.857209,0,1,187.196,1121.0,0
15282,2.52028,-10.8039,2,-5.40195,-0.000251,0,1,411.16,1124.0,0
15283,-0.239273,-14.5045,0,-7.25224,-0.950228,1,1,299.887,1060.0,0
15287,0.841459,-11.9265,1,0.420729,-0.328808,1,1,286.158,1153.0,0
15289,3.38914,-14.9402,2,1.69457,-0.430965,1,1,193.205,1091.0,0
15294,-3.4344,-14.9081,0,-1.7172,-0.911579,0,1,376.838,1115.0,1
15304,-1.89736,-12.2301,0,-0.948679,0.267007,1,1,491.468,1147.0,0
15305,3.6762,-11.1102,0,-5.5551,0.840003,1,0,476.79,1069.0,0
15306,4.53917,-11.8284,0,-5.91419,0.555964,1,0,294.747,1073.0,0
15307,3.74671,-11.393,0,1.87336,-0.10714,0,1,248.113,1077.0,0
15312,-0.824981,-11.9684,2,-0.412491,-0.583002,0,1,347.528,1016.0,0
15314,1.96586,-13.7055,2,0.98293,-0.474164,0,1,449.084,1044.0,0
15318,4.27794,-10.7295,2,-5.36476,0.35085,0,1,426.132,1082.0,0
15319,0.48502,-13.2195,2,-6.60974,-0.999074,0,1,423.54,1074.0,0
15321,-2.13798,-14.547,0,-1.06899,0.077086,0,1,466.321,1145.0,0
15323,4.62892,-14.8638,2,2.31446,0.308543,0,1,126.918,1170.0,0
15324,-0.964607,-13.5813,0,-0.482304,-0.325884,0,1,160.143,1074.0,0
15325,3.69415,-10.8569,2,1.84707,-0.022674,1,1,409.729,1001.0,0
15326,-3.62637,-12.0094,0,-6.0047,0.768938,1,0,380.519,1147.0,0
15330,-3.49728,-12.1177,0,-1.74864,0.267972,0,1,315.532,1125.0,0
15332,2.89451,-14.6252,2,-7.31262,-0.41148,1,1,208.712,1146.0,0
15333,1.1875,-10.6491,0,0.593748,-0.515637,0,1,123.595,1182.0,0
15334,-1.35326,-10.1087,0,-0.676631,-0.371647,1,1,488.585,1179.0,0
15336,-4.83091,-10.1159,0,-2.41546,0.6231,1,0,150.59,1066.0,0
15337,-3.8395,-10.8697,0,-5.43485,-0.748777,1,1,418.92,1174.0,0
15338,-3.89852,-12.0747,2,-1.94926,0.96245,0,0,176.688,1149.0,0
15341,3.87115,-13.5785,0,1.93557,-0.317604,0,1,257.838,1125.0,0
15346,-0.51277,-13.4057,0,-0.256385,-0.49678,1,1,374.352,1116.0,0
15347,0.928231,-12.7946,0,0.464115,-0.65998,1,1,196.336,1055.0,0
15348,4.44612,-10.878,0,2.22306,-0.600897,0,1,302.899,1123.0,0
15355,-4.06124,-13.3106,0,-2.03062,-0.296484,0,1,292.856,1079.0,1
15358,0.621638,-12.1189,1,0.310819,-0.165655,0,1,304.399,1167.0,0
15359,-4.75987,-12.9467,2,-2.37994,0.983085,1,0,301.79,1068.0,0
15361,0.522496,-12.9167,1,0.261248,0.129495,0,1,373.265,1093.0,0
15367,-0.799142,-10.4676,0,-5.23378,-0.508254,0,1,413.563,1026.0,0
15369,-0.214721,-13.9352,0,-0.10736,0.198592,0,1,295.879,1074.0,0
15370,3.12486,-11.9581,0,-5.97903,-0.370833,0,1,207.494,1043.0,0
15373,0.23658,-11.4001,0,0.11829,0.089184,1,1,235.507,1080.0,0
15374,1.613,-13.8207,1,-6.91036,-0.262468,0,1,358.62,1041.0,0
15375,-4.59164,-12.5554,0,-6.2777,-0.004155,0,1,208.834,1165.0,0
15377,-0.966807,-10.2366,2,-5.11828,0.813228,0,0,401.492,1086.0,0
15380,-0.545772,-12.9909,2,-0.272886,0.218716,0,1,458.21,1078.0,0
15381,0.491739,-13.5486,0,0.245869,0.941173,0,0,167.831,1200.0,0
15384,0.872372,-11.2833,2,0.436186,0.969504,0,0,374.681,1178.0,0
15385,-2.19406,-12.8054,0,-1.09703,0.76155,0,0,221.216,1072.0,0
15388,0.881615,-12.0002,1,-6.00008,-0.209125,0,1,363.841,1066.0,0
15389,-4.51228,-13.255,2,-6.62752,0.079845,0,1,144.352,1006.0,1
15391,2.14574,-10.6551,0,1.07287,0.889241,1,0,131.402,1132.0,0
15392,1.11012,-11.6532,2,0.55506,-0.99302,0,1,330.591,1083.0,0
15394,-0.835229,-13.5963,0,-0.417615,-0.474357,1,1,461.443,1154.0,0
15398,-2.51998,-12.3948,0,-6.19739,-0.288453,0,1,116.921,1105.0,1
15400,-4.51977,-12.4353,0,-2.25989,-0.381007,0,1,180.778,1051.0,1
15404,-2.54975,-14.522,0,-7.26099,-0.304012,0,1,217.78,1178.0,1
15406,3.32605,-14.3479,0,1.66303,-0.220535,0,1,279.051,1113.0,0
15407,-2.695,-12.8229,2,-6.41143,0.13257,0,1,229.738,1140.0,0
15408,-0.447919,-11.7784,0,-0.22396,0.262942,0,1,268.146,1159.0,0
15411,3.70962,-11.4035,2,1.85481,-0.899518,1,1,360.903,1025.0,0
15413,0.24536,-10.3596,1,-5.17981,0.890786,0,0,382.283,1003.0,0
15415,3.40162,-11.2918,0,-5.64589,-0.196521,0,1,260.587,1071.0,0
15417,0.923282,-12.9259,0,-6.46294,-0.822763,0,1,220.093,1078.0,0
15419,-3.07879,-11.1162,2,-1.5394,-0.233386,1,1,325.483,1175.0,0
15423,-3.81929,-10.1363,2,-1.90964,-0.030283,0,1,255.636,1169.0,0
15425,-4.41067,-11.4902,2,-5.7451,0.777601,0,0,397.238,1095.0,0
15426,-2.99523,-10.1861,0,-5.09306,0.034343,1,1,201.673,1138.0,1
15427,4.77035,-13.0468,0,2.38518,-0.472766,0,1,323.016,1090.0,0
15429,-0.978978,-13.4204,2,-0.489489,0.926781,0,0,481.694,1119.0,0
15431,0.276192,-11.9165,0,-5.95825,0.413215,1,1,200.825,1078.0,0
15434,0.123986,-11.5932,0,0.061993,0.115139,0,1,469.47,1158.0,0
15436,1.04566,-10.4807,0,0.522831,0.099405,0,1,320.674,1002.0,0
15439,-0.783406,-11.32,2,-0.391703,-0.260976,0,1,105.201,1005.0,0
15441,-4.34516,-14.7372,0,-2.17258,0.480795,1,1,469.872,1028.0,1
15447,-0.719074,-12.9224,0,-6.46119,0.011773,0,1,312.979,1155.0,0
15448,-2.60785,-13.8442,0,-1.30393,0.879789,0,0,481.296,1071.0,0
15450,-0.826563,-12.7708,0,-6.38542,-0.013734,0,1,467.244,1039.0,0
15451,4.03572,-11.4376,0,-5.7188,0.32914,0,1,457.423,1052.0,0
15453,-0.631056,-14.2732,0,-0.315528,0.981076,0,0,390.103,1105.0,0
15455,-3.69369,-10.5782,0,-5.28908,0.940126,0,0,334.663,1060.0,0
15459,-1.0527,-13.3051,0,-6.65254,-0.540402,0,1,216.778,1009.0,0
15460,-0.996123,-14.3142,0,-7.1571,-0.835722,0,1,176.364,1143.0,0
15462,-1.29814,-10.1585,0,-5.07926,-0.760367,1,1,196.261,1149.0,0
15463,-1.66934,-11.0297,0,-0.834668,0.503761,0,0,256.499,1051.0,0
15465,-3.25882,-13.7923,2,-6.89617,0.977877,0,0,323.627,1152.0,0
15469,0.296075,-12.4964,1,0.148038,0.889135,0,0,372.774,1033.0,0
15470,1.37781,-14.9043,0,0.688904,0.62461,0,0,466.011,1164.0,0
15471,2.52703,-10.0717,0,1.26351,0.173974,1,1,159.461,1029.0,0
15472,1.23769,-11.0988,0,-5.54938,-0.200279,0,1,246.242,1127.0,0
15475,3.34869,-14.704,0,1.67435,0.112399,0,1,313.545,1187.0,0
15478,-1.17538,-11.5015,0,-0.587692,0.175354,1,1,247.778,1069.0,0
15479,1.22022,-14.0219,0,-7.01095,-0.936959,1,1,436.951,1044.0,0
15481,-2.72161,-13.2472,0,-1.3608,-0.89675,0,1,151.313,1177.0,0
15484,0.386334,-14.4607,0,0.193167,-0.075572,0,1,155.345,1155.0,0
15485,-3.36421,-14.8793,0,-7.43967,-0.11617,0,1,169.737,1093.0,0
15486,4.99808,-12.4446,1,-6.22232,0.236608,1,1,483.795,1124.0,0
15487,-2.77053,-12.7282,0,-6.36411,0.675384,0,0,424.455,1145.0,0
15489,2.74138,-11.6612,0,1.37069,-0.255722,0,1,251.953,1087.0,0
15493,0.149762,-13.4551,0,0.074881,0.873212,0,0,359.649,1103.0,0
15494,4.40101,-12.4181,0,-6.20906,-0.898493,0,1,491.082,1081.0,0
15497,1.62945,-13.4103,2,0.814726,0.55216,0,0,432.304,1071.0,0
15499,-2.03105,-12.2603,0,-1.01553,0.37686,0,1,361.68,1051.0,0
15501,-0.93194,-11.3852,0,-0.46597,-0.570585,0,1,254.724,1177.0,0
15502,-2.69193,-12.939,2,-1.34596,0.716747,0,0,364.011,1009.0,0
15503,3.55608,-13.1946,0,-6.59732,0.727184,0,0,373.023,1013.0,0
15504,-3.47779,-10.2356,0,-5.11782,-0.074079,0,1,157.246,1061.0,0
15508,3.79475,-13.4789,2,-6.73947,0.103973,1,1,299.376,1132.0,0
15513,-3.77312,-10.0818,2,-5.04088,0.35208,0,1,122.571,1160.0,0
15516,1.49,-13.0989,0,0.745001,0.438888,1,1,237.427,1010.0,0
15517,-4.8211,-13.6601,0,-2.41055,0.763025,1,0,133.167,1150.0,0
15521,-0.003599,-12.0346,0,-6.01729,0.402558,1,1,173.936,1013.0,0
15522,-2.70791,-12.3673,0,-6.18366,-0.368267,0,1,145.539,1007.0,1
15524,2.75243,-11.8053,1,-5.90264,0.85328,0,0,207.536,1091.0,0
15525,4.25294,-14.8292,1,-7.41462,0.309581,0,1,174.766,1158.0,0
15530,2.50362,-14.5162,0,-7.25809,-0.732413,1,1,210.979,1008.0,0
15533,0.308971,-10.4929,2,-5.24645,0.634461,0,0,458.075,1064.0,0
15538,-1.50191,-12.3018,2,-0.750953,-0.766332,0,1,227.56,1020.0,0
15540,2.50818,-13.0335,2,-6.51677,0.745295,0,0,374.726,1121.0,0
15541,1.12325,-11.7278,2,0.561624,-0.107328,0,1,328.681,1098.0,0
15542,-0.357815,-13.9251,0,-6.96254,0.960023,0,0,277.779,1058.0,0
15544,-0.717044,-11.1842,0,-0.358522,-0.975853,1,1,220.558,1039.0,0
15547,2.4974,-10.8486,0,1.2487,0.043399,0,1,153.794,1056.0,0
15548,-0.533677,-11.1433,0,-0.266838,0.149621,0,1,339.309,1171.0,0
15550,2.00462,-13.7614,0,1.00231,-0.915739,1,1,185.607,1060.0,0
15552,0.379096,-10.9757,1,-5.48786,-0.533541,0,1,434.59,1140.0,0
15557,-0.608327,-12.213,2,-6.10652,-0.959997,1,1,448.39,1169.0,0
15558,4.66859,-14.2263,1,-7.11314,-0.233353,1,1,349.477,1180.0,0
15561,-0.488591,-12.7866,2,-0.244295,0.184316,0,1,149.285,1037.0,0
15562,0.573724,-14.072,2,-7.03601,-0.011792,1,1,277.844,1124.0,0
15563,1.06773,-10.3438,0,0.533864,-0.143212,0,1,446.068,1197.0,0
15564,4.682,-10.039,0,-5.01952,-0.726197,0,1,377.964,1180.0,0
15565,1.02656,-11.0064,0,-5.50318,-0.07583,1,1,337.457,1016.0,0
15569,0.056439,-11.7978,1,0.02822,-0.622414,1,1,445.065,1174.0,0
15571,0.03696,-13.9717,0,-6.98584,-0.614407,0,1,489.215,1174.0,0
15572,-0.100604,-11.9024,2,-0.050302,0.320549,0,1,313.816,1115.0,0
15573,3.15426,-13.5809,1,-6.79047,-0.308077,0,1,187.722,1159.0,0
15579,-2.55381,-10.5033,2,-5.25166,0.067736,0,1,351.496,1070.0,0
15580,3.46166,-14.6219,2,1.73083,0.157999,0,1,414.065,1119.0,0
15581,-4.68193,-12.4341,2,-2.34097,0.068874,0,1,244.668,1100.0,1
15582,-3.00493,-10.7498,0,-1.50246,-0.225156,1,1,286.92,1132.0,0
15588,-3.19794,-13.161,2,-6.58049,-0.224751,0,1,290.107,1129.0,0
15589,-1.21608,-11.0502,2,-5.52511,-0.613705,0,1,121.939,1120.0,0
15590,-2.18766,-11.3817,0,-5.69086,0.875734,0,0,144.379,1132.0,0
15594,2.79275,-12.3326,2,-6.16632,0.117787,0,1,323.022,1083.0,0
15597,-1.0445,-13.2761,0,-0.522249,-0.633618,1,1,328.217,1008.0,0
15599,2.49615,-10.7273,0,1.24807,0.896006,0,0,474.467,1097.0,0
15601,-4.04341,-13.6728,2,-2.02171,-0.474807,0,1,354.902,1033.0,0
15605,4.17035,-13.358,0,-6.67901,0.046191,1,1,495.431,1036.0,0
15606,0.966217,-12.7251,0,0.483108,0.259567,0,1,160.827,1031.0,0
15607,-3.10892,-14.9668,0,-1.55446,0.24534,1,1,144.824,1067.0,0
15612,0.45706,-13.0162,0,-6.50808,-0.332078,1,1,471.025,1178.0,0
15616,0.733825,-14.8081,1,0.366913,0.044648,0,1,407.438,1109.0,0
15620,3.08923,-11.8168,0,1.54461,-0.693569,0,1,310.742,1074.0,0
15623,-4.44206,-12.6579,0,-2.22103,0.70172,0,0,285.056,1117.0,0
15627,2.80267,-12.4383,2,1.40133,0.862981,0,0,251.384,1139.0,0
15628,0.16677,-13.6677,0,-6.83384,-0.894885,0,1,100.088,1044.0,0
15629,-1.67728,-10.5555,0,-5.27775,-0.128158,1,1,214.725,1102.0,1
15630,-1.74508,-12.8989,0,-0.87254,-0.309163,0,1,330.737,1065.0,0
15632,3.56555,-12.1331,1,1.78278,-0.464306,0,1,208.924,1170.0,0
15635,-0.43689,-12.6155,2,-0.218445,0.25209,1,1,128.258,1101.0,0
15636,0.160619,-14.1962,0,-7.09808,-0.438599,1,1,430.61,1121.0,0
15637,4.001,-10.0347,1,2.0005,-0.046193,0,1,341.245,1027.0,0
15638,0.297235,-11.376,1,0.148617,-0.579704,0,1,361.893,1036.0,0
15639,0.079213,-13.0617,2,0.039606,-0.764475,0,1,228.101,1066.0,0
15640,3.13296,-14.0664,0,1.56648,-0.766987,0,1,450.448,1007.0,0
15641,-2.21761,-14.6414,0,-7.32069,-0.89634,0,1,312.05,1032.0,0
15644,-4.78999,-12.439,2,-6.21948,-0.09785,1,1,225.28,1117.0,1
15645,-2.20278,-12.8055,0,-1.10139,0.474636,0,1,442.673,1142.0,0
