,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,price_above_median
10047,4.2067,16,5.443786982248521,1.0502958579881656,1288.0,3.810650887573965,38.02,0
10051,4.0329,16,5.8275,1.125,1074.0,2.685,38.34,0
10052,3.1161,21,5.369465648854962,1.0183206106870228,1687.0,2.5755725190839693,38.68,0
10053,2.6071,16,5.775067750677507,1.1490514905149052,989.0,2.680216802168021,37.38,0
10054,1.9907,17,4.341653666146646,1.0577223088923555,2566.0,4.003120124804992,35.2,0
10055,2.151,16,4.031963470319635,1.0776255707762556,601.0,2.7442922374429224,37.78,0
10058,1.8242,18,5.945859872611465,1.3503184713375795,802.0,2.554140127388535,41.95,0
10059,2.6932,30,6.058282208588957,1.1503067484662577,732.0,2.245398773006135,37.68,0
10060,1.9458,26,4.709677419354839,1.0201612903225807,937.0,3.778225806451613,38.42,0
10064,3.0521,38,4.936708860759493,0.9525316455696202,1331.0,4.212025316455696,37.47,0
10065,1.3844,29,3.4564643799472297,0.9604221635883904,1009.0,2.662269129287599,37.78,0
10066,2.735,26,5.672794117647059,1.0196078431372548,2902.0,3.556372549019608,38.49,0
10067,0.9513,43,3.727536231884058,1.0434782608695652,972.0,2.8173913043478263,36.72,0
10071,2.1284,27,4.420673076923077,1.0625,2010.0,4.831730769230769,37.96,0
10073,3.4643,42,4.763754045307444,1.0032362459546926,768.0,2.4854368932038837,37.69,0
10075,3.9141,12,6.946386946386946,1.1538461538461535,1184.0,2.75990675990676,36.91,0
10076,3.5737,30,5.685185185185185,1.0488215488215489,1289.0,2.17003367003367,38.53,0
10077,3.2937,13,6.832786885245902,1.4721311475409835,834.0,2.734426229508197,38.26,0
10079,2.0242,52,5.672131147540983,1.209016393442623,561.0,2.2991803278688523,38.55,0
10080,3.7896,18,5.936031331592689,1.010443864229765,2269.0,2.962140992167102,40.52,0
10082,1.9851,17,5.474949899799599,1.220440881763527,1005.0,2.0140280561122244,38.91,0
10084,2.65,10,6.805343511450381,1.286259541984733,638.0,2.435114503816794,38.5,0
10085,3.9792,34,5.976645435244161,1.0169851380042465,1075.0,2.282377919320594,38.54,0
10087,2.0899,21,4.583497053045186,1.0098231827111983,1308.0,2.569744597249509,40.48,0
10088,1.3927,30,4.067853170189099,1.0511679644048944,2925.0,3.253615127919911,38.52,0
10096,2.4811,17,5.202401372212693,1.012006861063465,1319.0,2.262435677530017,39.21,0
10099,4.2431,15,5.217235188509874,0.9640933572710952,1886.0,3.385996409335727,37.81,0
10102,3.6111,22,5.617866004962779,0.967741935483871,1056.0,2.620347394540943,39.14,0
10105,5.2328,49,5.660287081339713,0.9808612440191388,496.0,2.373205741626794,37.78,0
10107,1.1875,52,3.354430379746836,1.120253164556962,325.0,2.056962025316456,37.64,0
10108,1.68,32,4.375224416517056,1.0628366247755834,1596.0,2.865350089766607,38.51,0
10109,2.4167,45,4.462025316455696,1.1244725738396624,1530.0,3.2278481012658227,37.79,0
10111,1.7865,19,4.2215189873417724,1.1582278481012658,1048.0,3.316455696202532,37.93,0
10112,1.7039,48,4.194774346793349,1.0546318289786225,1406.0,3.339667458432304,37.94,0
10113,1.4415,36,3.967741935483871,0.9032258064516128,737.0,3.9623655913978495,36.56,0
10115,2.0833,50,4.176315789473684,1.1789473684210523,877.0,2.307894736842105,38.56,0
10116,3.7784,32,5.975206611570248,1.0764462809917354,1580.0,3.2644628099173554,37.43,0
10117,3.6729,52,5.077142857142857,1.0514285714285714,624.0,1.782857142857143,38.56,0
10119,4.119,18,5.843575418994414,1.1396648044692737,486.0,2.7150837988826817,39.33,0
10120,2.2863,5,4.106457242582897,1.06108202443281,2505.0,4.371727748691099,36.6,0
10121,1.75,47,4.0,0.92831541218638,826.0,2.960573476702509,37.76,0
10123,2.4032,18,5.07981220657277,0.9483568075117372,793.0,3.723004694835681,36.21,0
10125,2.8024,16,3.5517241379310347,1.0392390011890609,4241.0,5.042806183115339,37.33,0
10129,3.125,52,5.252918287937743,1.0350194552529184,490.0,1.906614785992218,38.06,0
10132,2.3562,45,5.479166666666667,1.0666666666666669,666.0,2.775,36.77,0
10134,1.6983,34,4.872586872586872,1.0308880308880308,520.0,2.007722007722008,40.58,0
10135,3.2813,45,5.934579439252336,1.1308411214953271,598.0,2.794392523364486,36.8,0
10137,3.7622,16,4.87479674796748,0.9804878048780488,1606.0,2.611382113821138,37.4,0
10138,4.4063,13,28.75728155339806,5.300970873786408,252.0,2.4466019417475726,38.26,0
10139,1.3278,32,4.408510638297872,1.0574468085106383,2002.0,4.259574468085106,36.76,0
10140,2.2844,27,4.104542177361211,1.0720980533525597,2334.0,1.6827685652487383,38.62,0
10146,2.01,52,4.535433070866142,1.1496062992125984,273.0,2.1496062992125986,38.58,0
10148,2.2167,18,3.782467532467532,1.0844155844155845,1119.0,3.633116883116883,36.01,0
10150,2.4728,20,4.494974874371859,1.0904522613065326,1113.0,2.7964824120603016,38.29,0
10152,3.4625,36,5.722426470588236,1.0588235294117647,1746.0,3.209558823529412,37.98,0
10153,1.6469,24,4.274193548387097,1.0483870967741935,1686.0,4.532258064516129,35.87,0
10157,1.3194,19,4.244230769230769,1.0865384615384617,1481.0,2.848076923076923,37.75,0
10158,2.3558,18,11.209523809523809,2.1333333333333333,181.0,1.723809523809524,38.99,0
10159,1.2679,47,5.186567164179104,1.154228855721393,1346.0,3.3482587064676617,38.54,0
10160,1.8355,34,5.103030303030304,1.1272727272727272,635.0,3.8484848484848486,39.36,0
10163,5.6235,12,6.259528130671506,0.9473684210526316,1754.0,3.1833030852994555,35.41,0
10164,4.8021,45,5.927536231884058,1.0434782608695652,340.0,2.463768115942029,37.74,0
10165,2.2925,44,4.669329073482428,1.0527156549520766,1371.0,2.1900958466453675,39.73,0
10167,1.7188,17,4.5443645083932855,1.0167865707434052,620.0,1.486810551558753,38.5,0
10169,1.7038,28,4.598774885145483,1.0704441041347623,1530.0,2.343032159264931,41.73,0
10170,1.6812,25,4.192200557103064,1.0222841225626742,1392.0,3.877437325905293,36.06,0
10172,2.1833,37,4.503386004514673,1.0112866817155757,1559.0,3.5191873589164784,37.47,0
10174,0.9951,42,3.963210702341137,1.1973244147157192,1038.0,3.471571906354515,35.38,0
10175,2.6607,25,5.584070796460177,1.2964601769911503,534.0,2.3628318584070795,38.93,0
10176,1.6445,18,3.973314606741573,1.0280898876404494,1751.0,2.4592696629213484,37.53,0
10177,2.0978,52,4.215189873417722,1.0607594936708862,946.0,2.39493670886076,37.83,0
10178,1.175,52,4.958158995815899,1.0878661087866108,635.0,2.6569037656903767,36.76,0
10179,3.8424,21,5.851282051282051,1.317948717948718,671.0,3.441025641025641,36.75,0
10181,3.8534,21,6.190804597701149,1.1057471264367815,1337.0,3.0735632183908046,39.09,0
10182,2.1845,34,4.987951807228916,0.9879518072289156,1110.0,3.3433734939759034,37.23,0
10183,1.8933,18,5.851063829787234,1.3368794326241136,675.0,2.393617021276596,40.85,0
10186,4.4,22,6.58252427184466,1.3300970873786409,336.0,3.262135922330097,38.53,0
10187,2.9,22,6.776942355889724,1.2456140350877194,1432.0,3.588972431077694,37.51,0
10193,0.7917,52,2.018867924528302,1.490566037735849,167.0,3.150943396226415,37.95,0
10195,4.6902,10,6.534569983136594,1.1264755480607085,1632.0,2.752107925801012,38.67,0
10196,3.875,23,50.83783783783784,10.27027027027027,64.0,1.7297297297297298,37.12,0
10199,3.125,9,6.657754010695188,1.2513368983957218,517.0,2.764705882352941,38.94,0
10202,4.6375,28,6.281779661016949,1.1292372881355932,1591.0,3.3707627118644066,38.0,0
10203,4.125,18,5.583815028901734,1.0115606936416186,1071.0,3.0953757225433525,34.97,0
10205,3.4265,43,6.242666666666667,1.0533333333333332,890.0,2.373333333333333,36.77,0
10207,2.1591,23,4.346938775510204,1.0087463556851313,1223.0,3.565597667638484,37.93,0
10209,1.7083,44,4.349282296650718,0.985645933014354,1680.0,4.019138755980861,36.75,0
10211,2.875,38,4.2133891213389125,1.0251046025104602,618.0,2.585774058577406,37.72,0
10216,2.6065,19,5.648175182481752,1.294890510948905,2086.0,3.045255474452554,38.74,0
10222,1.9286,26,4.212643678160919,1.071264367816092,2775.0,3.189655172413793,34.29,0
10223,1.7538,24,7.034591194968553,1.3647798742138364,834.0,2.6226415094339623,40.9,0
10225,5.1442,6,6.147197839297772,1.036461850101283,3759.0,2.538149898717083,38.49,0
10226,3.575,35,5.373263888888889,1.03125,1550.0,2.6909722222222223,38.71,0
10228,1.4712,41,3.556962025316456,1.0886075949367089,807.0,2.5537974683544302,38.57,0
10231,1.9531,41,3.826530612244898,1.1020408163265305,323.0,3.295918367346939,37.94,0
10232,1.642,24,3.707509881422925,1.0869565217391304,508.0,2.007905138339921,38.58,0
10234,4.225,12,9.979166666666666,1.8611111111111112,395.0,2.743055555555556,38.87,0
10235,3.0469,25,6.386666666666667,1.149333333333333,983.0,2.6213333333333333,40.66,0
10237,4.0781,30,5.685258964143427,1.2390438247011952,686.0,2.733067729083665,37.12,0
10238,3.05,17,5.3837638376383765,1.095940959409594,753.0,2.77859778597786,37.94,0
10241,1.275,41,5.835443037974684,1.2784810126582278,382.0,4.835443037974684,37.96,0
10244,1.9676,33,5.175895765472313,0.9576547231270358,1102.0,3.58957654723127,36.6,0
10246,2.6149,19,4.98389458272328,1.0702781844802345,1421.0,2.0805270863836016,40.2,0
10247,1.7878,16,4.329563812600969,1.137318255250404,975.0,1.5751211631663975,35.13,0
10251,2.1354,29,5.096085409252669,1.0676156583629892,1314.0,2.3380782918149468,40.57,0
10252,2.4827,6,4.622371740958789,1.1555929352396972,2502.0,2.1042893187552565,38.36,0
10254,3.9329,17,5.193220338983051,0.9966101694915256,1704.0,2.888135593220339,38.45,0
10257,2.1458,22,3.0782608695652174,1.0521739130434782,530.0,4.608695652173913,36.72,0
10260,1.4194,10,4.108860759493671,1.0354430379746835,988.0,2.50126582278481,36.33,0
10262,2.6827,16,5.93993993993994,1.1261261261261262,961.0,2.885885885885886,40.32,0
10266,5.0,20,6.46530612244898,1.0489795918367346,1390.0,2.836734693877551,38.13,0
10268,3.5294,12,14.113821138211382,2.861788617886179,330.0,2.682926829268293,37.8,0
10269,2.1542,17,7.045045045045045,1.554054054054054,517.0,2.328828828828829,41.01,0
10270,2.8,43,4.302521008403361,1.03921568627451,1256.0,3.518207282913165,37.35,0
10275,2.3056,25,5.74,1.14,118.0,2.36,37.86,0
10276,3.1062,29,4.618320610687023,1.0725190839694656,863.0,3.2938931297709924,36.92,0
10277,1.0649,43,3.564625850340136,1.0612244897959184,1320.0,4.489795918367347,38.56,0
10278,2.5804,48,5.453172205438066,0.9939577039274924,741.0,2.2386706948640485,36.77,0
10280,2.2188,20,5.739795918367347,1.1785714285714286,521.0,2.6581632653061225,39.14,0
10281,4.9783,15,7.083601286173633,1.0032154340836013,1051.0,3.379421221864952,37.99,0
10282,2.0048,36,4.734375,0.99609375,569.0,2.22265625,38.34,0
10283,2.9955,40,4.427835051546392,1.0077319587628866,1312.0,3.381443298969072,37.73,0
10284,1.4267,37,4.291845493562231,1.1201716738197425,1092.0,4.686695278969957,36.96,0
10288,4.119,38,5.506876227897839,0.9823182711198428,1223.0,2.402750491159136,38.14,0
10290,2.2361,47,4.9414758269720105,1.094147582697201,1074.0,2.732824427480916,38.01,0
10291,2.85,22,4.743354720439964,1.1118240146654446,2804.0,2.5701191567369386,37.95,0
10292,4.175,34,5.234200743494424,1.029739776951673,738.0,2.7434944237918217,37.95,0
10293,3.1446,13,3.284815106215578,1.03933910306845,2257.0,1.7757671125098349,34.22,0
10297,3.5714,48,5.94392523364486,1.031152647975078,789.0,2.457943925233645,35.4,0
10298,3.1364,30,6.837378640776699,1.4660194174757282,1089.0,2.6432038834951457,34.81,0
10300,2.2071,35,5.1940298507462686,0.9936034115138592,1730.0,3.6886993603411513,37.41,0
10301,3.512,18,5.081601231716705,1.073903002309469,3562.0,2.742109314857583,36.71,0
10305,2.2574,37,4.702576112412178,1.0913348946135832,1261.0,2.9531615925058547,38.52,0
10306,2.3917,15,5.010060362173038,1.060362173038229,1229.0,2.4728370221327967,39.52,0
10307,4.3281,17,6.105882352941176,1.0294117647058822,998.0,2.9352941176470586,36.39,0
10310,3.2019,33,6.128571428571429,1.019047619047619,580.0,2.761904761904762,36.34,0
10312,4.1947,16,6.384803921568627,1.0784313725490196,1352.0,3.313725490196078,38.0,0
10317,8.3252,41,6.984126984126984,1.0238095238095235,322.0,2.555555555555556,37.88,1
10318,8.3014,21,6.238137082601054,0.9718804920913884,2401.0,2.109841827768014,37.86,1
10319,7.2574,52,8.288135593220339,1.073446327683616,496.0,2.8022598870056497,37.85,1
10320,5.6431,52,5.817351598173516,1.0730593607305936,558.0,2.547945205479452,37.85,1
10321,3.8462,52,6.281853281853282,1.0810810810810811,565.0,2.1814671814671813,37.85,1
10322,4.0368,52,4.761658031088083,1.1036269430051813,413.0,2.139896373056995,37.85,1
10323,3.6591,52,4.9319066147859925,0.95136186770428,1094.0,2.1284046692607004,37.84,1
10324,3.12,52,4.797527047913447,1.061823802163833,1157.0,1.7882534775888717,37.84,1
10325,2.0804,42,4.294117647058823,1.1176470588235294,1206.0,2.026890756302521,37.84,1
10326,3.6912,52,4.970588235294118,0.9901960784313726,1551.0,2.172268907563025,37.84,1
10327,3.2031,52,5.477611940298507,1.079601990049751,910.0,2.263681592039801,37.85,1
10328,3.2705,52,4.772479564032698,1.0245231607629428,1504.0,2.0490463215258856,37.85,1
10329,3.075,52,5.322649572649572,1.0128205128205128,1098.0,2.3461538461538463,37.85,1
10330,2.6736,52,4.0,1.0977011494252873,345.0,1.9827586206896552,37.84,1
10331,3.48,52,4.757281553398058,1.0679611650485437,689.0,2.229773462783172,37.83,1
10332,3.9643,52,4.797979797979798,1.02020202020202,467.0,2.3585858585858586,37.84,1
10333,3.0125,52,4.941780821917808,1.0650684931506849,660.0,2.26027397260274,37.83,1
10334,2.6768,52,4.335078534031414,1.099476439790576,718.0,1.8795811518324608,37.83,1
10335,0.9506,40,3.9,1.21875,423.0,2.64375,37.82,1
10336,1.2434,52,2.929411764705882,0.9176470588235294,396.0,4.658823529411765,37.8,1
10337,2.6354,27,3.493377483443709,1.1490066225165565,718.0,2.377483443708609,37.79,1
10338,2.8345,31,3.894915254237288,1.1279661016949152,2048.0,1.735593220338983,37.82,1
10339,2.6104,37,3.707142857142857,1.1071428571428572,1838.0,1.8755102040816327,37.82,1
10340,2.4912,29,3.7248,1.1312,2304.0,1.8432,37.81,1
10341,3.2177,28,3.878423513694055,1.070808283233133,2563.0,1.7120908483633934,37.81,1
10342,3.125,39,3.745614035087719,1.0614035087719298,389.0,1.706140350877193,37.81,1
10343,2.5795,52,3.5154975530179446,1.1435562805872757,895.0,1.4600326264274062,37.81,1
10344,2.8406,34,3.281721632196758,1.0698714365567357,2689.0,1.5030743432084963,37.81,1
10345,4.9306,52,6.184426229508197,0.9221311475409836,674.0,2.762295081967213,37.82,1
10346,3.2727,52,4.442982456140351,1.0570175438596492,709.0,1.5548245614035088,37.81,1
10347,3.1691,52,4.165876777251185,1.0900473933649288,686.0,1.6255924170616114,37.81,1
10348,3.9,52,4.848189415041783,1.0459610027855153,1444.0,2.011142061281337,37.82,1
10349,3.9063,28,4.160847880299252,1.0660847880299251,1520.0,1.8952618453865335,37.82,1
10350,5.0917,52,5.628458498023716,1.1422924901185771,550.0,2.1739130434782608,37.82,1
10351,2.6429,32,3.727005870841488,1.0743639921722117,1806.0,1.7671232876712328,37.82,1
10352,3.0233,26,3.2530813475760065,0.9827444535743632,1749.0,1.4371405094494658,37.82,1
10353,3.1484,52,4.578034682080925,1.0770712909441231,939.0,1.8092485549132948,37.83,1
10354,3.4722,35,3.822274881516588,1.014218009478673,675.0,1.599526066350711,37.83,1
10355,3.1429,52,4.3951890034364265,0.986254295532646,534.0,1.8350515463917525,37.83,1
10356,2.4234,28,3.0234798314268514,1.053582179409994,2558.0,1.5400361228175798,37.83,1
10357,3.0897,52,4.040501446480231,1.0655737704918034,1786.0,1.7222757955641272,37.83,1
10358,5.8596,50,6.742627345844504,1.0697050938337802,970.0,2.6005361930294906,37.84,1
10359,5.2868,47,6.546391752577319,0.936082474226804,1098.0,2.263917525773196,37.84,1
10360,5.956,41,6.851063829787234,1.0797872340425532,794.0,2.1117021276595747,37.83,1
10361,4.9643,37,7.1063829787234045,1.148936170212766,98.0,2.0851063829787235,37.85,1
10362,6.3434,52,6.947890818858561,1.01985111662531,1061.0,2.632754342431762,37.85,1
10363,5.1773,52,6.358558558558559,1.0342342342342343,1177.0,2.120720720720721,37.84,1
10364,7.2354,52,7.11716621253406,0.994550408719346,901.0,2.455040871934605,37.85,1
10365,5.457,28,5.5303347280334725,1.096234309623431,2031.0,2.1244769874476988,37.85,1
10366,7.5,50,6.127348643006263,0.9874739039665972,1031.0,2.152400835073069,37.84,1
10367,6.0194,44,5.735343383584589,1.0,1358.0,2.274706867671692,37.84,1
10368,7.5544,40,7.631498470948012,1.0305810397553516,1616.0,2.470948012232416,37.83,1
10369,6.0666,30,6.446064139941691,1.0087463556851313,844.0,2.4606413994169096,37.84,1
10370,7.0548,34,6.125,0.9879032258064516,1140.0,2.298387096774193,37.84,1
10371,11.6017,18,8.335051546391753,1.0824742268041236,533.0,2.747422680412371,37.84,1
10372,7.4882,35,6.467268623024831,1.0383747178329572,1072.0,2.419864559819413,37.84,1
10373,6.8976,34,6.6122715404699735,1.0287206266318538,1627.0,2.1240208877284594,37.83,1
10374,8.2049,28,6.978947368421053,0.968421052631579,463.0,2.4368421052631577,37.83,1
10375,8.401,26,7.530805687203792,1.056872037914692,542.0,2.5687203791469195,37.83,1
10376,6.8538,29,6.657992565055762,1.0074349442379182,661.0,2.45724907063197,37.83,1
10377,8.317,32,6.977186311787072,1.0038022813688212,635.0,2.414448669201521,37.82,1
10378,7.0175,37,6.982954545454546,1.0284090909090908,420.0,2.386363636363636,37.82,1
10379,6.3302,39,7.54,1.068,1265.0,2.53,37.82,1
10380,6.3624,30,5.615384615384615,0.7307692307692307,126.0,2.423076923076923,37.81,1
10381,7.0549,52,6.785714285714286,0.9514285714285714,813.0,2.322857142857143,37.82,1
10382,6.7851,45,6.957746478873239,1.0234741784037558,1067.0,2.504694835680751,37.81,1
10383,2.8929,50,5.132246376811594,1.0960144927536233,1260.0,2.282608695652174,37.8,1
10384,3.0812,38,4.628336755646817,1.0985626283367556,951.0,1.9527720739219712,37.8,1
10385,5.2402,52,6.200892857142857,0.9464285714285714,510.0,2.2767857142857144,37.81,1
10386,6.5217,52,6.39935064935065,1.0876623376623376,765.0,2.4837662337662336,37.81,1
10387,3.2632,52,4.745652173913044,1.0108695652173914,1129.0,2.4543478260869565,37.8,1
10388,3.0298,52,5.183673469387755,1.0521541950113378,1073.0,2.433106575963719,37.8,1
10389,4.5428,52,5.283495145631068,1.050485436893204,1185.0,2.300970873786408,37.8,1
10390,4.072,52,5.952941176470588,0.9970588235294118,756.0,2.223529411764706,37.81,1
10391,5.3509,52,5.65067178502879,1.0287907869481765,1034.0,1.9846449136276392,37.81,1
10392,3.1603,52,4.429193899782135,1.0588235294117647,787.0,1.7145969498910676,37.8,1
10393,4.7708,52,6.727699530516432,1.0751173708920188,612.0,2.8732394366197185,37.81,1
10394,8.1564,52,7.702631578947368,1.0578947368421052,1021.0,2.6868421052631577,37.81,1
10395,8.8793,52,8.972868217054264,1.131782945736434,861.0,3.3372093023255816,37.81,1
10396,6.8591,52,7.599388379204893,0.9571865443425076,953.0,2.914373088685015,37.81,1
10397,6.0302,52,5.8203125,0.9296875,634.0,2.4765625,37.81,1
10398,7.508,52,7.994318181818182,1.036931818181818,878.0,2.4943181818181817,37.81,1
10399,2.7477,52,4.333333333333333,1.1387163561076603,918.0,1.9006211180124224,37.81,1
10400,2.1944,52,5.074285714285714,0.96,360.0,2.057142857142857,37.8,1
10401,3.0149,52,4.276639344262295,1.0450819672131149,1197.0,2.4528688524590163,37.8,1
10402,3.675,52,4.851351351351352,0.9691119691119692,1048.0,2.023166023166023,37.81,1
10403,3.225,46,4.326639892904953,1.1178045515394912,1373.0,1.8380187416331997,37.81,1
10404,2.9345,42,4.059113300492611,1.0492610837438423,1715.0,1.6896551724137931,37.8,1
10405,2.1429,43,3.2742382271468142,1.0969529085872576,1359.0,1.882271468144044,37.8,1
10406,1.3929,29,3.1927554980595083,1.1177231565329884,1335.0,1.7270375161707632,37.8,1
10407,2.6292,47,3.693140794223827,1.0613718411552346,1213.0,2.1895306859205776,37.8,1
10408,4.9559,43,6.6923076923076925,1.0967032967032968,1115.0,2.4505494505494507,37.8,1
10409,4.7721,52,5.772388059701493,1.0932835820895523,706.0,2.6343283582089554,37.8,1
10410,3.4861,52,4.984419263456091,1.0070821529745042,1883.0,2.6671388101983005,37.8,1
10411,5.1184,41,6.088235294117647,1.0411764705882354,804.0,2.364705882352941,37.8,1
10412,4.0977,48,5.242063492063492,1.0436507936507935,506.0,2.007936507936508,37.8,1
10413,4.744,48,7.117647058823529,1.088235294117647,610.0,2.563025210084034,37.8,1
10414,4.2727,46,5.837349397590361,1.0271084337349397,768.0,2.3132530120481927,37.8,1
10415,2.9844,50,5.260869565217392,1.059782608695652,462.0,2.510869565217391,37.79,1
10416,3.8487,46,5.1152882205513786,1.0150375939849623,1059.0,2.654135338345865,37.8,1
10417,4.0114,52,6.5451263537906135,0.9783393501805054,637.0,2.299638989169675,37.8,1
10418,4.6563,45,5.986784140969163,0.9933920704845814,1106.0,2.436123348017621,37.79,1
10419,3.875,33,3.021276595744681,0.6595744680851063,575.0,12.23404255319149,37.78,1
10420,5.2578,39,5.820754716981132,0.8962264150943396,236.0,2.2264150943396226,37.79,1
10421,7.0875,41,6.593457943925234,1.088785046728972,626.0,2.925233644859813,37.79,1
10422,3.9712,46,6.410334346504559,1.17629179331307,922.0,2.802431610942249,37.79,1
10423,2.9514,47,4.80078125,0.94921875,582.0,2.2734375,37.79,1
10424,5.4446,37,6.176691729323308,0.9849624060150376,620.0,2.330827067669173,37.81,1
10425,6.2838,34,6.948717948717949,1.0,442.0,2.2666666666666666,37.8,1
10426,6.7527,23,7.064024390243903,1.024390243902439,955.0,2.9115853658536586,37.8,1
10427,7.0712,24,7.589506172839506,0.9783950617283952,916.0,2.8271604938271606,37.77,1
10428,5.9849,22,6.528723945094052,1.0411794611082867,4985.0,2.5343162175902387,37.79,1
10429,6.0749,39,6.751851851851852,1.0592592592592591,763.0,2.825925925925926,37.76,1
10430,4.8304,27,6.27887323943662,1.028169014084507,1297.0,3.6535211267605634,37.77,1
10431,5.5701,34,7.170616113744076,1.09478672985782,545.0,2.582938388625593,37.76,1
10432,5.37,26,6.127579737335835,0.9212007504690432,1222.0,2.292682926829268,37.76,1
10433,6.86,33,8.26027397260274,1.1917808219178083,808.0,3.689497716894977,37.75,1
10434,7.6923,28,7.284403669724771,1.018348623853211,329.0,3.018348623853211,37.75,1
10435,4.0313,36,6.330275229357798,0.963302752293578,299.0,2.743119266055046,37.75,1
10436,6.8323,33,6.603960396039604,0.99009900990099,579.0,2.866336633663366,37.75,1
10437,4.975,30,8.28,1.08,137.0,2.74,37.75,1
10438,5.3602,36,8.258064516129032,1.0,229.0,2.462365591397849,37.75,1
10439,5.0,41,6.790123456790123,1.0277777777777777,1476.0,2.2777777777777777,37.74,1
10440,3.3333,49,5.436440677966102,1.0084745762711864,576.0,2.440677966101695,37.9,1
10441,5.338,52,5.608391608391608,0.9195804195804196,594.0,2.076923076923077,37.9,1
10442,3.4732,52,5.962864721485412,1.1193633952254642,870.0,2.3076923076923075,37.89,1
10443,3.5125,38,4.445972495088409,1.0255402750491158,1027.0,2.017681728880157,37.9,1
10444,3.1375,52,4.819018404907975,1.0705521472392638,693.0,2.125766871165644,37.89,1
10445,2.8036,46,4.053333333333334,1.072,815.0,2.1733333333333333,37.89,1
10446,4.5824,15,4.43542757417103,1.057591623036649,2420.0,2.1116928446771377,37.9,1
10447,3.0208,36,3.902173913043478,1.0615942028985508,518.0,1.8768115942028984,37.89,1
10448,4.0875,52,4.538181818181818,1.029090909090909,620.0,2.2545454545454544,37.89,1
10449,4.5268,42,5.045112781954887,1.093984962406015,551.0,2.071428571428572,37.89,1
10450,1.7375,37,3.3127705627705626,1.0064935064935066,2556.0,2.7662337662337664,37.88,1
10451,3.1795,52,4.556034482758621,1.0028735632183907,1498.0,2.1522988505747125,37.89,1
10452,3.8672,50,5.334801762114537,1.1497797356828194,523.0,2.303964757709251,37.88,1
10453,5.1675,52,6.398692810457517,1.1437908496732023,374.0,2.4444444444444446,37.89,1
10454,5.1696,52,6.115902964959568,1.0242587601078168,1004.0,2.706199460916442,37.89,1
10455,4.2614,52,5.520958083832335,0.994011976047904,769.0,2.302395209580838,37.88,1
10456,5.0551,52,5.148936170212766,0.9952718676122932,940.0,2.2222222222222223,37.89,1
10457,5.6228,42,6.4453125,1.0703125,645.0,2.51953125,37.9,1
10458,7.8864,52,6.690972222222222,0.96875,705.0,2.4479166666666665,37.9,1
10459,7.9556,52,7.56,0.9927272727272728,684.0,2.4872727272727277,37.9,1
10460,6.174,52,7.639830508474576,1.0169491525423728,572.0,2.4237288135593222,37.9,1
10461,6.9414,52,8.067193675889328,1.067193675889328,671.0,2.652173913043478,37.9,1
10462,8.8342,52,8.345205479452055,1.021917808219178,975.0,2.671232876712329,37.89,1
10463,7.1754,52,7.42948717948718,1.051282051282051,779.0,2.496794871794872,37.9,1
10464,10.0825,52,8.209016393442623,1.024590163934426,658.0,2.69672131147541,37.9,1
10465,4.9083,52,6.749253731343283,0.9791044776119404,819.0,2.444776119402985,37.9,1
10466,5.7912,52,7.291666666666667,1.005952380952381,412.0,2.452380952380953,37.89,1
10467,4.5893,52,6.273712737127371,1.1056910569105691,835.0,2.2628726287262872,37.89,1
10468,5.4171,52,6.764705882352941,1.0751633986928104,722.0,2.3594771241830066,37.89,1
10469,4.125,52,5.371663244353183,0.971252566735113,1085.0,2.2279260780287475,37.89,1
10470,7.266,52,7.436619718309859,1.0309859154929577,973.0,2.740845070422535,37.89,1
10471,5.3989,52,7.272058823529412,1.0772058823529411,723.0,2.6580882352941178,37.89,1
10472,7.8336,37,6.132596685082873,0.925414364640884,903.0,2.494475138121547,37.9,1
10473,6.1593,41,6.2154696132596685,1.0773480662983426,356.0,1.9668508287292816,37.89,1
10474,6.381,52,6.662337662337662,1.0692640692640694,1005.0,2.175324675324675,37.89,1
10475,6.6828,52,7.353174603174603,1.0535714285714286,1205.0,2.390873015873016,37.89,1
10476,7.5385,37,6.666666666666667,1.0155555555555555,987.0,2.1933333333333334,37.89,1
10477,6.7138,42,6.390625,1.0267857142857142,1031.0,2.3013392857142856,37.89,1
10478,6.2425,52,6.314356435643564,1.0321782178217822,894.0,2.212871287128713,37.88,1
10479,5.7979,52,5.981432360742706,1.0875331564986737,823.0,2.183023872679045,37.88,1
10480,4.2813,52,5.410628019323672,1.0434782608695652,1232.0,1.9838969404186797,37.88,1
10481,3.5417,52,4.613079019073569,1.0653950953678477,669.0,1.8228882833787463,37.88,1
10482,3.0132,44,4.094545454545455,1.0763636363636364,989.0,1.798181818181818,37.88,1
10483,4.1429,52,5.377155172413793,1.0581896551724137,1058.0,2.280172413793104,37.88,1
10484,4.1912,52,5.763285024154589,0.966183574879227,506.0,2.4444444444444446,37.88,1
10485,3.9167,52,5.376146788990826,0.9862385321100916,489.0,2.243119266055046,37.88,1
10486,3.8897,52,5.564432989690721,1.092783505154639,824.0,2.1237113402061856,37.88,1
10487,3.1065,48,4.978947368421053,1.0315789473684212,1034.0,2.176842105263158,37.88,1
10488,2.9926,46,4.458823529411765,1.04,920.0,2.164705882352941,37.88,1
10489,1.475,45,3.3065693430656933,1.0656934306569343,749.0,5.467153284671533,37.88,1
